Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,2130,SUFFOLK,6172329500,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,Not Available,8,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,2130,SUFFOLK,6172329500,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,Not Available,4,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Preventative Care Measures,IMM_2,Immunization for influenza,91,285,Data submitted were based on a sample of cases/patients. following specific rules for selection.,10/01/2014,03/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Stroke care,STK_10,Assessed for Rehabilitation,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,09/30/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Stroke care,STK_2,Discharged on Antithrombotic Therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,09/30/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,09/30/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Stroke care,STK_4,Thrombolytic Therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,09/30/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Stroke care,STK_6,Discharged on Statin Medication,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Stroke care,STK_8,Stroke Education,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,4135844040,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,263,411,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,139,229,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Preventative Care Measures,IMM_2,Immunization for influenza,87,308,Submitted data based on sample cases following specific rules for selection; data submitted does not cover the entire evaluation period or there was no data to submit during part of the evaluation period.,10/01/2014,03/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,91,11,,01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Stroke care,STK_10,Assessed for Rehabilitation,Not Available,10,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Stroke care,STK_2,Discharged on Antithrombotic Therapy,Not Available,10,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,3,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Stroke care,STK_4,Thrombolytic Therapy,Not Available,1,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,100,11,,01/01/2015,09/30/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Stroke care,STK_6,Discharged on Statin Medication,Not Available,10,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Stroke care,STK_8,Stroke Education,Not Available,9,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,4014573042,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Preventative Care Measures,IMM_2,Immunization for influenza,75,443,Submitted data based on sample cases following specific rules for selection; data submitted does not cover the entire evaluation period or there was no data to submit during part of the evaluation period.,10/01/2014,03/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,97,34,,01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Stroke care,STK_10,Assessed for Rehabilitation,93,30,,01/01/2015,09/30/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Stroke care,STK_2,Discharged on Antithrombotic Therapy,100,27,,01/01/2015,09/30/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,5,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Stroke care,STK_4,Thrombolytic Therapy,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,100,20,,01/01/2015,09/30/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Stroke care,STK_6,Discharged on Statin Medication,100,31,,01/01/2015,12/31/2015
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Stroke care,STK_8,Stroke Education,45,31,,01/01/2015,12/31/2015
