State,Hospital Name,PSI_90_SAFETY,State Average,Difference
CA,EL CENTRO REGIONAL MEDICAL CENTER,1.160433,0.988730316,0.171702684
CA,EMANUEL MEDICAL CENTER,0.97583,0.988730316,-0.012900316
CA,ENCINO HOSPITAL MEDICAL CENTER,0.943923,0.988730316,-0.044807316
CA,ENLOE MEDICAL CENTER,0.875409,0.988730316,-0.113321316
CA,FAIRCHILD MEDICAL CENTER,0.988730316,0.988730316,0
CA,FAIRVIEW DEVELOPMENTAL CENTER,0.988730316,0.988730316,0
CA,FEATHER RIVER HOSPITAL,0.993226,0.988730316,0.004495684
CA,FOOTHILL PRESBYTERIAN HOSPITAL,1.098433,0.988730316,0.109702684
CA,FOOTHILL REGIONAL MEDICAL CENTER,0.988730316,0.988730316,0
CA,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,1.059171,0.988730316,0.070440684
CA,FRANK R HOWARD MEMORIAL HOSPITAL,0.988730316,0.988730316,0
CA,FRENCH HOSPITAL MEDICAL CENTER,0.781635,0.988730316,-0.207095316
CA,FRESNO SURGICAL HOSPITAL,0.760846,0.988730316,-0.227884316
CA,GARDEN GROVE HOSPITAL & MEDICAL CENTER,0.869128,0.988730316,-0.119602316
CA,GARFIELD MEDICAL CENTER,0.984885,0.988730316,-0.003845316
CA,GEORGE L MEE MEMORIAL HOSPITAL,0.986228,0.988730316,-0.002502316
CA,GLENDALE ADVENTIST MEDICAL CENTER,1.059145,0.988730316,0.070414684
CA,GLENDALE MEM HOSPITAL & HLTH CENTER,0.895264,0.988730316,-0.093466316
CA,GLENN MEDICAL CENTER,0.988730316,0.988730316,0
CA,GOLETA VALLEY COTTAGE HOSPITAL,0.861526,0.988730316,-0.127204316
CA,GOOD SAMARITAN HOSPITAL,0.9961,0.988730316,0.007369684
CA,GOOD SAMARITAN HOSPITAL,0.9961,0.988730316,0.007369684
CA,GOOD SAMARITAN HOSPITAL,0.9961,0.988730316,0.007369684
CA,GREATER EL MONTE COMMUNITY HOSPITAL,0.981153,0.988730316,-0.007577316
CA,GROSSMONT HOSPITAL,0.926665,0.988730316,-0.062065316
CA,HAZEL HAWKINS MEMORIAL HOSPITAL,0.984393,0.988730316,-0.004337316
CA,HEALDSBURG DISTRICT HOSPITAL,0.988730316,0.988730316,0
CA,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,0.988730316,0.988730316,0
CA,HEMET VALLEY MEDICAL CENTER,1.36537,0.988730316,0.376639684
CA,HENRY MAYO NEWHALL  HOSPITAL,1.030188,0.988730316,0.041457684
CA,HI-DESERT MEDICAL CENTER,0.993567,0.988730316,0.004836684
CA,HIGHLAND HOSPITAL,1.074547,0.988730316,0.085816684
CA,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,1.022476,0.988730316,0.033745684
CA,HOAG ORTHOPEDIC INSTITUTE,0.77548,0.988730316,-0.213250316
CA,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,0.86781,0.988730316,-0.120920316
CA,HUNTINGTON BEACH HOSPITAL,0.999777,0.988730316,0.011046684
CA,HUNTINGTON MEMORIAL HOSPITAL,0.88946,0.988730316,-0.099270316
CA,JEROLD PHELPS COMMUNITY HOSPITAL,0.988730316,0.988730316,0
CA,JOHN C FREMONT HEALTHCARE DISTRICT,0.988730316,0.988730316,0
CA,JOHN F KENNEDY MEMORIAL HOSPITAL,0.957413,0.988730316,-0.031317316
CA,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,0.841295,0.988730316,-0.147435316
CA,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,1.058233,0.988730316,0.069502684
CA,KAISER FOUNDATION HOSP SO SACRAMENTO,0.910372,0.988730316,-0.078358316
CA,KAISER FOUNDATION HOSPITAL,0.98652,0.988730316,-0.002210316
CA,KAISER FOUNDATION HOSPITAL - ANTIOCH,0.939038,0.988730316,-0.049692316
CA,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,0.976674,0.988730316,-0.012056316
CA,KAISER FOUNDATION HOSPITAL - DOWNEY,1.048706,0.988730316,0.059975684
CA,KAISER FOUNDATION HOSPITAL - FREMONT,0.982268,0.988730316,-0.006462316
CA,KAISER FOUNDATION HOSPITAL - FRESNO,0.963381,0.988730316,-0.025349316
CA,KAISER FOUNDATION HOSPITAL - LOS ANGELES,0.922034,0.988730316,-0.066696316
CA,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,0.872856,0.988730316,-0.115874316
CA,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,0.967762,0.988730316,-0.020968316
CA,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,0.961628,0.988730316,-0.027102316
CA,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,0.92642,0.988730316,-0.062310316
CA,KAISER FOUNDATION HOSPITAL - ROSEVILLE,0.873147,0.988730316,-0.115583316
CA,KAISER FOUNDATION HOSPITAL - SACRAMENTO,0.972425,0.988730316,-0.016305316
CA,KAISER FOUNDATION HOSPITAL - SAN DIEGO,1.037772,0.988730316,0.049041684
CA,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,0.91521,0.988730316,-0.073520316
CA,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,0.978398,0.988730316,-0.010332316
CA,KAISER FOUNDATION HOSPITAL - SOUTH BAY,0.955869,0.988730316,-0.032861316
CA,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,0.941185,0.988730316,-0.047545316
CA,KAISER FOUNDATION HOSPITAL - VACAVILLE,0.920471,0.988730316,-0.068259316
CA,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1.025073,0.988730316,0.036342684
CA,KAISER FOUNDATION HOSPITAL - WEST LA,1.049004,0.988730316,0.060273684
CA,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,0.958974,0.988730316,-0.029756316
CA,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,0.918528,0.988730316,-0.070202316
CA,KAISER FOUNDATION HOSPITAL FONTANA,1.007776,0.988730316,0.019045684
CA,KAISER FOUNDATION HOSPITAL MANTECA,0.983048,0.988730316,-0.005682316
CA,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",1.018764,0.988730316,0.030033684
CA,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,0.991944,0.988730316,0.003213684
CA,KAISER FOUNDATION HOSPITAL-SAN JOSE,0.934145,0.988730316,-0.054585316
CA,KAISER FOUNDATION HOSPITAL-SANTA CLARA,0.965469,0.988730316,-0.023261316
CA,KAISER FOUNDATION HOSPITAL-SANTA ROSA,0.963989,0.988730316,-0.024741316
CA,KAWEAH DELTA MEDICAL CENTER,0.88401,0.988730316,-0.104720316
CA,KECK HOSPITAL OF USC,0.882868,0.988730316,-0.105862316
CA,KERN MEDICAL CENTER,1.039496,0.988730316,0.050765684
CA,KERN VALLEY HEALTHCARE DISTRICT,0.988730316,0.988730316,0
CA,LA PALMA INTERCOMMUNITY HOSPITAL,0.874977,0.988730316,-0.113753316
CA,LAC/HARBOR-UCLA MED CENTER,0.939221,0.988730316,-0.049509316
CA,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,0.992199,0.988730316,0.003468684
CA,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,0.928035,0.988730316,-0.060695316
CA,LAC+USC MEDICAL CENTER,1.021617,0.988730316,0.032886684
CA,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,0.999906,0.988730316,0.011175684
CA,LAKEWOOD REGIONAL MEDICAL CENTER,0.995286,0.988730316,0.006555684
CA,LODI MEMORIAL HOSPITAL,0.952919,0.988730316,-0.035811316
CA,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,0.988730316,0.988730316,0
CA,LOMA LINDA UNIVERSITY MEDICAL CENTER,1.350545,0.988730316,0.361814684
CA,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,1.111786,0.988730316,0.123055684
CA,LOMPOC VALLEY MEDICAL CENTER,0.926494,0.988730316,-0.062236316
CA,LONG BEACH MEMORIAL MEDICAL CENTER,0.957663,0.988730316,-0.031067316
CA,LOS ALAMITOS MEDICAL CENTER,0.897439,0.988730316,-0.091291316
CA,LOS ANGELES COMMUNITY HOSPITAL,0.896064,0.988730316,-0.092666316
CA,LOS ROBLES HOSPITAL & MEDICAL CENTER,1.047699,0.988730316,0.058968684
CA,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,0.988730316,0.988730316,0
CA,MAD RIVER COMMUNITY HOSPITAL,1.012315,0.988730316,0.023584684
CA,MADERA COMMUNITY HOSPITAL,1.136479,0.988730316,0.147748684
CA,MAMMOTH HOSPITAL,0.988730316,0.988730316,0
CA,MARIAN REGIONAL MEDICAL CENTER,0.995131,0.988730316,0.006400684
CA,MARIN GENERAL HOSPITAL,0.795358,0.988730316,-0.193372316
CA,MARINA DEL REY HOSPITAL,0.977916,0.988730316,-0.010814316
CA,MARK TWAIN MEDICAL CENTER,0.988730316,0.988730316,0
CA,MARSHALL MEDICAL CENTER,0.994879,0.988730316,0.006148684
CA,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",0.999293,0.988730316,0.010562684
CA,MAYERS MEMORIAL HOSPITAL,0.988730316,0.988730316,0
CA,MEMORIAL HOSPITAL LOS BANOS,0.965849,0.988730316,-0.022881316
CA,MEMORIAL HOSPITAL OF GARDENA,1.090454,0.988730316,0.101723684
CA,MEMORIAL MEDICAL CENTER,1.092918,0.988730316,0.104187684
CA,MENDOCINO COAST DISTRICT HOSPITAL,0.988730316,0.988730316,0
CA,MENIFEE VALLEY MEDICAL CENTER,1.025456,0.988730316,0.036725684
CA,MENLO PARK SURGICAL HOSPITAL,0.991825,0.988730316,0.003094684
CA,MERCY GENERAL HOSPITAL,1.228839,0.988730316,0.240108684
CA,MERCY HOSPITAL,1.2,0.988730316,0.211269684
CA,MERCY HOSPITAL OF FOLSOM,1.127224,0.988730316,0.138493684
CA,MERCY MEDICAL CENTER,1.031851,0.988730316,0.043120684
CA,MERCY MEDICAL CENTER MT SHASTA,0.988730316,0.988730316,0
CA,MERCY MEDICAL CENTER REDDING,0.920597,0.988730316,-0.068133316
CA,MERCY SAN JUAN MEDICAL CENTER,1.196405,0.988730316,0.207674684
CA,METHODIST HOSPITAL OF SACRAMENTO,0.968745,0.988730316,-0.019985316
CA,METHODIST HOSPITAL OF SOUTHERN CA,0.904031,0.988730316,-0.084699316
CA,MILLER CHILDREN'S HOSPITAL,0.988730316,0.988730316,0
CA,MILLS-PENINSULA MEDICAL CENTER,0.92,0.988730316,-0.068730316
CA,MIRACLE MILE MEDICAL CENTER,0.984748,0.988730316,-0.003982316
CA,MISSION COMMUNITY HOSPITAL,0.942747,0.988730316,-0.045983316
CA,MISSION HOSPITAL REGIONAL MED CENTER,0.964153,0.988730316,-0.024577316
CA,MODOC MEDICAL CENTER,0.988730316,0.988730316,0
CA,MONTCLAIR HOSPITAL MEDICAL CENTER,0.961128,0.988730316,-0.027602316
CA,MONTEREY PARK HOSPITAL,0.959515,0.988730316,-0.029215316
CA,MOTION PICTURE & TELEVISION HOSPITAL,0.988730316,0.988730316,0
CA,MOUNTAINS COMMUNITY HOSPITAL,0.988730316,0.988730316,0
CA,NATIVIDAD MEDICAL CENTER,0.942504,0.988730316,-0.046226316
CA,NORTHBAY MEDICAL CENTER,1.147367,0.988730316,0.158636684
CA,NORTHERN INYO HOSPITAL,0.988730316,0.988730316,0
CA,NORTHRIDGE HOSPITAL MEDICAL CENTER,1.382694,0.988730316,0.393963684
CA,NOVATO COMMUNITY HOSPITAL,1.013478,0.988730316,0.024747684
CA,OAK VALLEY HOSPITAL DISTRICT,0.848106,0.988730316,-0.140624316
CA,O'CONNOR HOSPITAL,0.98144,0.988730316,-0.007290316
CA,OJAI VALLEY COMMUNITY HOSPITAL,0.988730316,0.988730316,0
CA,OLYMPIA MEDICAL CENTER,0.846282,0.988730316,-0.142448316
CA,ORANGE COAST MEMORIAL MEDICAL CENTER,1.093676,0.988730316,0.104945684
CA,ORANGE COUNTY GLOBAL MEDICAL CENTER,1.23976,0.988730316,0.251029684
CA,ORCHARD HOSPITAL,0.988730316,0.988730316,0
CA,OROVILLE HOSPITAL,1.090633,0.988730316,0.101902684
CA,PACIFIC ALLIANCE MEDICAL CENTER,0.935047,0.988730316,-0.053683316
CA,PACIFICA HOSPITAL OF THE VALLEY,0.987203,0.988730316,-0.001527316
CA,PALMDALE REGIONAL MEDICAL CENTER,1.278177,0.988730316,0.289446684
CA,PALO VERDE HOSPITAL,1.010554,0.988730316,0.021823684
CA,PALOMAR HEALTH DOWNTOWN CAMPUS,0.873781,0.988730316,-0.114949316
CA,PARADISE VALLEY HOSPITAL,0.9334,0.988730316,-0.055330316
CA,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,0.865199,0.988730316,-0.123531316
CA,PATIENTS' HOSPITAL OF REDDING,0.961402,0.988730316,-0.027328316
CA,PETALUMA VALLEY HOSPITAL,0.953345,0.988730316,-0.035385316
CA,PIH HOSPITAL - DOWNEY,1.170821,0.988730316,0.182090684
CA,PIONEERS MEMORIAL HEALTHCARE DISTRICT,1.144761,0.988730316,0.156030684
CA,PLACENTIA LINDA HOSPITAL,0.920411,0.988730316,-0.068319316
CA,PLUMAS DISTRICT HOSPITAL,0.988730316,0.988730316,0
CA,POMERADO HOSPITAL,0.895501,0.988730316,-0.093229316
CA,POMONA VALLEY HOSPITAL MEDICAL CENTER,1.170592,0.988730316,0.181861684
CA,PORTERVILLE DEVELOPMENTAL CENTER,0.988730316,0.988730316,0
CA,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,1.309985,0.988730316,0.321254684
CA,PROVIDENCE HOLY CROSS MEDICAL CENTER,1.268366,0.988730316,0.279635684
CA,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1.007797,0.988730316,0.019066684
CA,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,1.051704,0.988730316,0.062973684
CA,PROVIDENCE SAINT JOHN'S HEALTH CENTER,0.8813,0.988730316,-0.107430316
CA,PROVIDENCE SAINT JOSEPH MEDICAL CTR,1.350896,0.988730316,0.362165684
CA,PROVIDENCE TARZANA MEDICAL CENTER,1.083094,0.988730316,0.094363684
CA,QUEEN OF THE VALLEY MEDICAL CENTER,0.881191,0.988730316,-0.107539316
CA,RADY CHILDREN'S HOSPITAL - SAN DIEGO,0.988730316,0.988730316,0
CA,REDLANDS COMMUNITY HOSPITAL,0.982948,0.988730316,-0.005782316
CA,REDWOOD MEMORIAL HOSPITAL,0.988730316,0.988730316,0
CA,REGIONAL MEDICAL CENTER OF SAN JOSE,1.240792,0.988730316,0.252061684
CA,RIDEOUT MEMORIAL HOSPITAL,1.143377,0.988730316,0.154646684
CA,RIDGECREST REGIONAL HOSPITAL,0.988730316,0.988730316,0
CA,RIVERSIDE COMMUNITY HOSPITAL,0.946298,0.988730316,-0.042432316
CA,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,1.115144,0.988730316,0.126413684
CA,RONALD REAGAN U C L A MEDICAL CENTER,0.956196,0.988730316,-0.032534316
CA,SADDLEBACK MEMORIAL MEDICAL CENTER,0.956594,0.988730316,-0.032136316
CA,SAINT AGNES MEDICAL CENTER,0.921891,0.988730316,-0.066839316
CA,SAINT FRANCIS MEDICAL CENTER,0.896068,0.988730316,-0.092662316
CA,SAINT FRANCIS MEMORIAL HOSPITAL,0.988142,0.988730316,-0.000588316
CA,SAINT LOUISE REGIONAL HOSPITAL,1.040136,0.988730316,0.051405684
CA,SAINT VINCENT MEDICAL CENTER,0.792293,0.988730316,-0.196437316
CA,SALINAS VALLEY MEMORIAL HOSPITAL,1.003652,0.988730316,0.014921684
CA,SAN ANTONIO REGIONAL HOSPITAL,0.988730316,0.988730316,0
CA,SAN DIMAS COMMUNITY HOSPITAL,0.885867,0.988730316,-0.102863316
CA,SAN FRANCISCO GENERAL HOSPITAL,1.198157,0.988730316,0.209426684
CA,SAN GABRIEL VALLEY MEDICAL CENTER,1.003494,0.988730316,0.014763684
CA,SAN GORGONIO MEMORIAL HOSPITAL,1.042245,0.988730316,0.053514684
CA,SAN JOAQUIN GENERAL HOSPITAL,1.018031,0.988730316,0.029300684
CA,SAN LEANDRO HOSPITAL,0.949485,0.988730316,-0.039245316
CA,SAN MATEO MEDICAL CENTER,1.009045,0.988730316,0.020314684
CA,SAN RAMON REGIONAL MEDICAL CTR,0.8571,0.988730316,-0.131630316
CA,SANTA BARBARA COTTAGE HOSPITAL,0.844455,0.988730316,-0.144275316
CA,SANTA CLARA VALLEY MEDICAL CENTER,0.881068,0.988730316,-0.107662316
CA,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,0.846955,0.988730316,-0.141775316
CA,SANTA ROSA MEMORIAL HOSPITAL,0.723206,0.988730316,-0.265524316
CA,SANTA YNEZ VALLEY COTTAGE HOSPITAL,0.988730316,0.988730316,0
CA,SCRIPPS GREEN HOSPITAL,0.954195,0.988730316,-0.034535316
CA,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,1.28126,0.988730316,0.292529684
CA,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,1.181712,0.988730316,0.192981684
CA,SCRIPPS MERCY HOSPITAL,0.987739,0.988730316,-0.000991316
CA,SENECA DISTRICT HOSPITAL,0.988730316,0.988730316,0
CA,SEQUOIA HOSPITAL,0.775207,0.988730316,-0.213523316
CA,SETON MEDICAL CENTER,0.914396,0.988730316,-0.074334316
CA,SHARP CHULA VISTA MEDICAL CENTER,0.734377,0.988730316,-0.254353316
CA,SHARP CORONADO HOSPITAL AND HLTHCR CTR,0.990002,0.988730316,0.001271684
CA,SHARP MEMORIAL HOSPITAL,0.652835,0.988730316,-0.335895316
CA,SHASTA REGIONAL MEDICAL CENTER,0.625292,0.988730316,-0.363438316
CA,SHERMAN OAKS HOSPITAL,0.82902,0.988730316,-0.159710316
CA,SHRINERS HOSPITALS FOR CHILDREN,0.988730316,0.988730316,0
CA,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF,0.988730316,0.988730316,0
CA,SIERRA NEVADA MEMORIAL HOSPITAL,1.015309,0.988730316,0.026578684
CA,SIERRA VIEW MEDICAL CENTER,0.876973,0.988730316,-0.111757316
CA,SIERRA VISTA REGIONAL MEDICAL CENTER,0.882479,0.988730316,-0.106251316
CA,SILVER LAKE MEDICAL CENTER,0.959794,0.988730316,-0.028936316
CA,SONOMA DEVELOPMENTAL CENTER,0.988730316,0.988730316,0
CA,SONOMA VALLEY HOSPITAL,0.959612,0.988730316,-0.029118316
CA,SONOMA WEST MEDICAL CENTER,0.988730316,0.988730316,0
CA,SOUTH COAST GLOBAL MEDICAL CENTER,1.007994,0.988730316,0.019263684
CA,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,0.909904,0.988730316,-0.078826316
CA,SOUTHERN INYO HOSPITAL,0.988730316,0.988730316,0
CA,SOUTHWEST HEALTHCARE SYSTEM,1.103377,0.988730316,0.114646684
CA,ST BERNARDINE MEDICAL CENTER,0.937982,0.988730316,-0.050748316
CA,ST ELIZABETH COMMUNITY HOSPITAL,0.913884,0.988730316,-0.074846316
CA,ST HELENA HOSPITAL,0.924613,0.988730316,-0.064117316
CA,ST HELENA HOSPITAL-CLEARLAKE,0.988730316,0.988730316,0
CA,ST JOHNS PLEASANT VALLEY HOSPITAL,1.005577,0.988730316,0.016846684
CA,ST JOHNS REGIONAL MEDICAL CENTER,1.047257,0.988730316,0.058526684
CA,ST JOSEPH HOSPITAL,0.980239,0.988730316,-0.008491316
CA,ST JOSEPH HOSPITAL,0.980239,0.988730316,-0.008491316
CA,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1.28,0.988730316,0.291269684
CA,ST JUDE MEDICAL CENTER,1.112716,0.988730316,0.123985684
CA,ST MARY MEDICAL CENTER,0.829329,0.988730316,-0.159401316
CA,ST MARY MEDICAL CENTER,0.829329,0.988730316,-0.159401316
CA,ST MARY'S MEDICAL CENTER,0.927579,0.988730316,-0.061151316
CA,ST ROSE HOSPITAL,1.001551,0.988730316,0.012820684
CA,STANFORD HEALTH CARE,0.957268,0.988730316,-0.031462316
CA,STANFORD HEALTH CARE - VALLEYCARE,1.07,0.988730316,0.081269684
CA,STANISLAUS SURGICAL HOSPITAL,0.905826,0.988730316,-0.082904316
CA,SURPRISE VALLEY COMMUNITY HOSPITAL,0.988730316,0.988730316,0
CA,SUTTER AMADOR HOSPITAL,1.131065,0.988730316,0.142334684
CA,SUTTER AUBURN FAITH HOSPITAL,1.031853,0.988730316,0.043122684
CA,SUTTER COAST HOSPITAL,0.929051,0.988730316,-0.059679316
CA,SUTTER DAVIS HOSPITAL,0.917422,0.988730316,-0.071308316
CA,SUTTER DELTA MEDICAL CENTER,0.979364,0.988730316,-0.009366316
CA,SUTTER LAKESIDE HOSPITAL,0.988730316,0.988730316,0
CA,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,0.932741,0.988730316,-0.055989316
CA,"SUTTER MEDICAL CENTER, SACRAMENTO",0.956477,0.988730316,-0.032253316
CA,SUTTER ROSEVILLE MEDICAL CENTER,0.917683,0.988730316,-0.071047316
CA,SUTTER SANTA ROSA REGIONAL HOSPITAL,1.018381,0.988730316,0.029650684
CA,SUTTER SOLANO MEDICAL CENTER,1.022657,0.988730316,0.033926684
CA,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,0.857597,0.988730316,-0.131133316
CA,SUTTER TRACY COMMUNITY HOSPITAL,0.962916,0.988730316,-0.025814316
CA,TAHOE FOREST HOSPITAL,0.988730316,0.988730316,0
CA,TEMECULA VALLEY HOSPITAL,0.894824,0.988730316,-0.093906316
CA,TORRANCE MEMORIAL MEDICAL CENTER,0.934166,0.988730316,-0.054564316
CA,TRI-CITY MEDICAL CENTER,1.156885,0.988730316,0.168154684
CA,TRINITY HOSPITAL,0.988730316,0.988730316,0
CA,TULARE REGIONAL MEDICAL CENTER,0.95802,0.988730316,-0.030710316
CA,TWIN CITIES COMMUNITY HOSPITAL,1.056703,0.988730316,0.067972684
CA,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,1.23288,0.988730316,0.244149684
CA,UCSF MEDICAL CENTER,0.966809,0.988730316,-0.021921316
CA,UKIAH VALLEY MEDICAL CENTER,1.073409,0.988730316,0.084678684
CA,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,0.947122,0.988730316,-0.041608316
CA,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,1.027393,0.988730316,0.038662684
CA,USC VERDUGO HILLS HOSPITAL,1.122488,0.988730316,0.133757684
CA,VALLEY CHILDREN'S HOSPITAL,0.988730316,0.988730316,0
CA,VALLEY PRESBYTERIAN HOSPITAL,1.39401,0.988730316,0.405279684
CA,VENTURA COUNTY MEDICAL CENTER,1.023419,0.988730316,0.034688684
CA,VICTOR VALLEY GLOBAL MEDICAL CENTER,0.921942,0.988730316,-0.066788316
CA,WASHINGTON HOSPITAL,0.925852,0.988730316,-0.062878316
CA,WATSONVILLE COMMUNITY HOSPITAL,1.040939,0.988730316,0.052208684
CA,WEST ANAHEIM MEDICAL CENTER,0.828705,0.988730316,-0.160025316
CA,"WEST COVINA MEDICAL CENTER, INC",0.980963,0.988730316,-0.007767316
CA,WEST HILLS HOSPITAL & MEDICAL CENTER,0.910647,0.988730316,-0.078083316
CA,WHITE MEMORIAL MEDICAL CENTER,1.059391,0.988730316,0.070660684
CA,WHITTIER HOSPITAL MEDICAL CENTER,1.034941,0.988730316,0.046210684
CA,WOODLAND MEMORIAL HOSPITAL,1.089615,0.988730316,0.100884684
CO,"ANIMAS SURGICAL HOSPITAL, LLC",0.923493,1.023328413,-0.099835413
CO,ASPEN VALLEY HOSPITAL,1.023328413,1.023328413,0
CO,BANNER FORT COLLINS MEDICAL CENTER,0.998236,1.023328413,-0.025092413
CO,CASTLE ROCK ADVENTIST HOSPITAL,0.938484,1.023328413,-0.084844413
CO,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,1.087646,1.023328413,0.064317587
CO,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,1.03,1.023328413,0.006671587
CO,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,1.095808,1.023328413,0.072479587
CO,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,1.175602,1.023328413,0.152273587
CO,CENTURA HEALTH-ST ANTHONY HOSPITAL,1.276994,1.023328413,0.253665587
CO,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,0.92,1.023328413,-0.103328413
CO,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,0.964205,1.023328413,-0.059123413
CO,CHILDRENS HOSPITAL COLORADO,1.023328413,1.023328413,0
CO,COLORADO CANYONS HOSPITAL AND MEDICAL CENTER,1.023328413,1.023328413,0
CO,COLORADO PLAINS MEDICAL CENTER,0.986431,1.023328413,-0.036897413
CO,COMMUNITY HOSPITAL,1.018712,1.023328413,-0.004616413
CO,DELTA COUNTY MEMORIAL HOSPITAL,0.905088,1.023328413,-0.118240413
CO,DENVER HEALTH MEDICAL CENTER,1.135664,1.023328413,0.112335587
CO,EAST MORGAN COUNTY HOSPITAL,1.023328413,1.023328413,0
CO,ESTES PARK MEDICAL CENTER,1.023328413,1.023328413,0
CO,FOOTHILLS HOSPITAL,1.17,1.023328413,0.146671587
CO,GOOD SAMARITAN MEDICAL CENTER,1.042675,1.023328413,0.019346587
CO,GRAND RIVER MEDICAL CENTER,1.023328413,1.023328413,0
CO,GUNNISON VALLEY HOSPITAL,1.023328413,1.023328413,0
CO,HAXTUN HOSPITAL DISTRICT,1.023328413,1.023328413,0
CO,HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,1.023328413,1.023328413,0
CO,KEEFE MEMORIAL HOSPITAL,0.999622,1.023328413,-0.023706413
CO,KIT CARSON COUNTY MEMORIAL HOSPITAL,1.023328413,1.023328413,0
CO,LINCOLN COMMUNITY HOSPITAL,1.023328413,1.023328413,0
CO,LONGMONT UNITED HOSPITAL,1.030643,1.023328413,0.007314587
CO,LUTHERAN MEDICAL CENTER,1.3482,1.023328413,0.324871587
CO,MCKEE MEDICAL CENTER,1.073419,1.023328413,0.050090587
CO,"MEDICAL CENTER OF AURORA, THE",0.78,1.023328413,-0.243328413
CO,MEDICAL CENTER OF THE ROCKIES,0.673236,1.023328413,-0.350092413
CO,MELISSA MEMORIAL HOSPITAL,1.023328413,1.023328413,0
CO,"MEMORIAL HOSPITAL, THE",1.023328413,1.023328413,0
CO,MERCY REGIONAL MEDICAL CENTER,0.838493,1.023328413,-0.184835413
CO,MIDDLE PARK MEDICAL CENTER,1.023328413,1.023328413,0
CO,MONTROSE MEMORIAL HOSPITAL,0.932423,1.023328413,-0.090905413
CO,MT SAN RAFAEL HOSPITAL,1.023328413,1.023328413,0
CO,NATIONAL JEWISH HEALTH,1.023328413,1.023328413,0
CO,NORTH COLORADO MEDICAL CENTER,0.881316,1.023328413,-0.142012413
CO,NORTH SUBURBAN MEDICAL CENTER,0.961687,1.023328413,-0.061641413
CO,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS,0.815404,1.023328413,-0.207924413
CO,PAGOSA SPRINGS MEDICAL CENTER,1.023328413,1.023328413,0
CO,PARKER ADVENTIST HOSPITAL,1.341837,1.023328413,0.318508587
CO,PARKVIEW MEDICAL CENTER INC,1.301945,1.023328413,0.278616587
CO,PIKES PEAK REGIONAL HOSPITAL,1.023328413,1.023328413,0
CO,PIONEERS MEDICAL CENTER,1.023328413,1.023328413,0
