State,Hospital Name,Rankings,Average,Difference
CA,FAIRVIEW DEVELOPMENTAL CENTER,40.96,41.23222222,-0.272222222
CA,FEATHER RIVER HOSPITAL,41.52,41.23222222,0.287777778
CA,FOOTHILL PRESBYTERIAN HOSPITAL,42.68,41.23222222,1.447777778
CA,FOOTHILL REGIONAL MEDICAL CENTER,37.54,41.23222222,-3.692222222
CA,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,40.1,41.23222222,-1.132222222
CA,FRANK R HOWARD MEMORIAL HOSPITAL,44.46,41.23222222,3.227777778
CA,FRENCH HOSPITAL MEDICAL CENTER,42.5,41.23222222,1.267777778
CA,FRESNO SURGICAL HOSPITAL,45.72,41.23222222,4.487777778
CA,GARDEN GROVE HOSPITAL & MEDICAL CENTER,39.92,41.23222222,-1.312222222
CA,GARFIELD MEDICAL CENTER,39.62,41.23222222,-1.612222222
CA,GEORGE L MEE MEMORIAL HOSPITAL,41.36,41.23222222,0.127777778
CA,GLENDALE ADVENTIST MEDICAL CENTER,41.66,41.23222222,0.427777778
CA,GLENDALE MEM HOSPITAL & HLTH CENTER,41.06,41.23222222,-0.172222222
CA,GLENN MEDICAL CENTER,40.8,41.23222222,-0.432222222
CA,GOLETA VALLEY COTTAGE HOSPITAL,44.2,41.23222222,2.967777778
CA,GOOD SAMARITAN HOSPITAL,40.42,41.23222222,-0.812222222
CA,GOOD SAMARITAN HOSPITAL,40.88,41.23222222,-0.352222222
CA,GOOD SAMARITAN HOSPITAL,39.58,41.23222222,-1.652222222
CA,GREATER EL MONTE COMMUNITY HOSPITAL,39.8,41.23222222,-1.432222222
CA,GROSSMONT HOSPITAL,42.16,41.23222222,0.927777778
CA,HAZEL HAWKINS MEMORIAL HOSPITAL,41.12,41.23222222,-0.112222222
CA,HEALDSBURG DISTRICT HOSPITAL,40.86,41.23222222,-0.372222222
CA,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,40.96,41.23222222,-0.272222222
CA,HEMET VALLEY MEDICAL CENTER,37.88,41.23222222,-3.352222222
CA,HENRY MAYO NEWHALL  HOSPITAL,41.26,41.23222222,0.027777778
CA,HI-DESERT MEDICAL CENTER,40.44,41.23222222,-0.792222222
CA,HIGHLAND HOSPITAL,40.74,41.23222222,-0.492222222
CA,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,42.48,41.23222222,1.247777778
CA,HOAG ORTHOPEDIC INSTITUTE,44.96,41.23222222,3.727777778
CA,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,38.8,41.23222222,-2.432222222
CA,HUNTINGTON BEACH HOSPITAL,36.58,41.23222222,-4.652222222
CA,HUNTINGTON MEMORIAL HOSPITAL,42.52,41.23222222,1.287777778
CA,JEROLD PHELPS COMMUNITY HOSPITAL,40.96,41.23222222,-0.272222222
CA,JOHN C FREMONT HEALTHCARE DISTRICT,45.1,41.23222222,3.867777778
CA,JOHN F KENNEDY MEMORIAL HOSPITAL,40.88,41.23222222,-0.352222222
CA,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,42.36,41.23222222,1.127777778
CA,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,42.44,41.23222222,1.207777778
CA,KAISER FOUNDATION HOSP SO SACRAMENTO,41.86,41.23222222,0.627777778
CA,KAISER FOUNDATION HOSPITAL,42.22,41.23222222,0.987777778
CA,KAISER FOUNDATION HOSPITAL - ANTIOCH,41.92,41.23222222,0.687777778
CA,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,42.64,41.23222222,1.407777778
CA,KAISER FOUNDATION HOSPITAL - DOWNEY,41.92,41.23222222,0.687777778
CA,KAISER FOUNDATION HOSPITAL - FREMONT,41.68,41.23222222,0.447777778
CA,KAISER FOUNDATION HOSPITAL - FRESNO,41.94,41.23222222,0.707777778
CA,KAISER FOUNDATION HOSPITAL - LOS ANGELES,41.94,41.23222222,0.707777778
CA,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,41.08,41.23222222,-0.152222222
CA,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,43.02,41.23222222,1.787777778
CA,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,42.24,41.23222222,1.007777778
CA,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,42.5,41.23222222,1.267777778
CA,KAISER FOUNDATION HOSPITAL - ROSEVILLE,41.9,41.23222222,0.667777778
CA,KAISER FOUNDATION HOSPITAL - SACRAMENTO,40.64,41.23222222,-0.592222222
CA,KAISER FOUNDATION HOSPITAL - SAN DIEGO,41.64,41.23222222,0.407777778
CA,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,41.64,41.23222222,0.407777778
CA,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,42,41.23222222,0.767777778
CA,KAISER FOUNDATION HOSPITAL - SOUTH BAY,42.56,41.23222222,1.327777778
CA,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,41.6,41.23222222,0.367777778
CA,KAISER FOUNDATION HOSPITAL - VACAVILLE,42.26,41.23222222,1.027777778
CA,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,41.52,41.23222222,0.287777778
CA,KAISER FOUNDATION HOSPITAL - WEST LA,41.94,41.23222222,0.707777778
CA,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,42.78,41.23222222,1.547777778
CA,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,42.02,41.23222222,0.787777778
CA,KAISER FOUNDATION HOSPITAL FONTANA,42.48,41.23222222,1.247777778
CA,KAISER FOUNDATION HOSPITAL MANTECA,41.84,41.23222222,0.607777778
CA,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",41.58,41.23222222,0.347777778
CA,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,41.92,41.23222222,0.687777778
CA,KAISER FOUNDATION HOSPITAL-SAN JOSE,41.54,41.23222222,0.307777778
CA,KAISER FOUNDATION HOSPITAL-SANTA CLARA,42.08,41.23222222,0.847777778
CA,KAISER FOUNDATION HOSPITAL-SANTA ROSA,42.5,41.23222222,1.267777778
CA,KAWEAH DELTA MEDICAL CENTER,41.4,41.23222222,0.167777778
CA,KECK HOSPITAL OF USC,42.06,41.23222222,0.827777778
CA,KERN MEDICAL CENTER,39.36,41.23222222,-1.872222222
CA,KERN VALLEY HEALTHCARE DISTRICT,39.3,41.23222222,-1.932222222
CA,LA PALMA INTERCOMMUNITY HOSPITAL,41.04,41.23222222,-0.192222222
CA,LAC+USC MEDICAL CENTER,40.9,41.23222222,-0.332222222
CA,LAC/HARBOR-UCLA MED CENTER,40.22,41.23222222,-1.012222222
CA,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,41.5,41.23222222,0.267777778
CA,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,41.6,41.23222222,0.367777778
CA,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,40.96,41.23222222,-0.272222222
CA,LAKEWOOD REGIONAL MEDICAL CENTER,40.34,41.23222222,-0.892222222
CA,LODI MEMORIAL HOSPITAL,41.56,41.23222222,0.327777778
CA,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,41.26,41.23222222,0.027777778
CA,LOMA LINDA UNIVERSITY MEDICAL CENTER,41.48,41.23222222,0.247777778
CA,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,41.64,41.23222222,0.407777778
CA,LOMPOC VALLEY MEDICAL CENTER,40.44,41.23222222,-0.792222222
CA,LONG BEACH MEMORIAL MEDICAL CENTER,41.74,41.23222222,0.507777778
CA,LOS ALAMITOS MEDICAL CENTER,40.52,41.23222222,-0.712222222
CA,LOS ANGELES COMMUNITY HOSPITAL,34.6,41.23222222,-6.632222222
CA,LOS ROBLES HOSPITAL & MEDICAL CENTER,41.28,41.23222222,0.047777778
CA,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,40.96,41.23222222,-0.272222222
CA,MAD RIVER COMMUNITY HOSPITAL,42.2,41.23222222,0.967777778
CA,MADERA COMMUNITY HOSPITAL,40.36,41.23222222,-0.872222222
CA,MAMMOTH HOSPITAL,45.18,41.23222222,3.947777778
CA,MARIAN REGIONAL MEDICAL CENTER,42.4,41.23222222,1.167777778
CA,MARIN GENERAL HOSPITAL,40.32,41.23222222,-0.912222222
CA,MARINA DEL REY HOSPITAL,42.08,41.23222222,0.847777778
CA,MARK TWAIN MEDICAL CENTER,42.74,41.23222222,1.507777778
CA,MARSHALL MEDICAL CENTER,42.94,41.23222222,1.707777778
CA,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",42.72,41.23222222,1.487777778
CA,MAYERS MEMORIAL HOSPITAL,42.32,41.23222222,1.087777778
CA,MEMORIAL HOSPITAL LOS BANOS,41.16,41.23222222,-0.072222222
CA,MEMORIAL HOSPITAL OF GARDENA,37.32,41.23222222,-3.912222222
CA,MEMORIAL MEDICAL CENTER,41.08,41.23222222,-0.152222222
CA,MENDOCINO COAST DISTRICT HOSPITAL,41.6,41.23222222,0.367777778
CA,MENIFEE VALLEY MEDICAL CENTER,38,41.23222222,-3.232222222
CA,MENLO PARK SURGICAL HOSPITAL,46.6,41.23222222,5.367777778
CA,MERCY GENERAL HOSPITAL,42.32,41.23222222,1.087777778
CA,MERCY HOSPITAL,40.74,41.23222222,-0.492222222
CA,MERCY HOSPITAL OF FOLSOM,41.62,41.23222222,0.387777778
CA,MERCY MEDICAL CENTER,40.44,41.23222222,-0.792222222
CA,MERCY MEDICAL CENTER MT SHASTA,42.96,41.23222222,1.727777778
CA,MERCY MEDICAL CENTER REDDING,40.72,41.23222222,-0.512222222
CA,MERCY SAN JUAN MEDICAL CENTER,40.92,41.23222222,-0.312222222
CA,METHODIST HOSPITAL OF SACRAMENTO,40.46,41.23222222,-0.772222222
CA,METHODIST HOSPITAL OF SOUTHERN CA,41.64,41.23222222,0.407777778
CA,MILLER CHILDREN'S HOSPITAL,40.96,41.23222222,-0.272222222
CA,MILLS-PENINSULA MEDICAL CENTER,43.02,41.23222222,1.787777778
CA,MIRACLE MILE MEDICAL CENTER,43.1,41.23222222,1.867777778
CA,MISSION COMMUNITY HOSPITAL,40.06,41.23222222,-1.172222222
CA,MISSION HOSPITAL REGIONAL MED CENTER,42.12,41.23222222,0.887777778
CA,MODOC MEDICAL CENTER,43.9,41.23222222,2.667777778
CA,MONTCLAIR HOSPITAL MEDICAL CENTER,40.2,41.23222222,-1.032222222
CA,MONTEREY PARK HOSPITAL,40.6,41.23222222,-0.632222222
CA,MOTION PICTURE & TELEVISION HOSPITAL,40.96,41.23222222,-0.272222222
CA,MOUNTAINS COMMUNITY HOSPITAL,40.96,41.23222222,-0.272222222
CA,NATIVIDAD MEDICAL CENTER,40.86,41.23222222,-0.372222222
CA,NORTHBAY MEDICAL CENTER,41.8,41.23222222,0.567777778
CA,NORTHERN INYO HOSPITAL,43.6,41.23222222,2.367777778
CA,NORTHRIDGE HOSPITAL MEDICAL CENTER,40.46,41.23222222,-0.772222222
CA,NOVATO COMMUNITY HOSPITAL,43.06,41.23222222,1.827777778
CA,O'CONNOR HOSPITAL,40.92,41.23222222,-0.312222222
CA,OAK VALLEY HOSPITAL DISTRICT,40.66,41.23222222,-0.572222222
CA,OJAI VALLEY COMMUNITY HOSPITAL,43.56,41.23222222,2.327777778
CA,OLYMPIA MEDICAL CENTER,38.8,41.23222222,-2.432222222
CA,ORANGE COAST MEMORIAL MEDICAL CENTER,41.66,41.23222222,0.427777778
CA,ORANGE COUNTY GLOBAL MEDICAL CENTER,38.9,41.23222222,-2.332222222
CA,ORCHARD HOSPITAL,40.96,41.23222222,-0.272222222
CA,OROVILLE HOSPITAL,38.22,41.23222222,-3.012222222
CA,PACIFIC ALLIANCE MEDICAL CENTER,41.16,41.23222222,-0.072222222
CA,PACIFICA HOSPITAL OF THE VALLEY,39.76,41.23222222,-1.472222222
CA,PALMDALE REGIONAL MEDICAL CENTER,42.42,41.23222222,1.187777778
CA,PALO VERDE HOSPITAL,39.94,41.23222222,-1.292222222
CA,PALOMAR HEALTH DOWNTOWN CAMPUS,41.88,41.23222222,0.647777778
CA,PARADISE VALLEY HOSPITAL,40.44,41.23222222,-0.792222222
CA,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,38.86,41.23222222,-2.372222222
CA,PATIENTS' HOSPITAL OF REDDING,46.38,41.23222222,5.147777778
CA,PETALUMA VALLEY HOSPITAL,40.84,41.23222222,-0.392222222
CA,PIH HOSPITAL - DOWNEY,40.04,41.23222222,-1.192222222
CA,PIONEERS MEMORIAL HEALTHCARE DISTRICT,40.8,41.23222222,-0.432222222
CA,PLACENTIA LINDA HOSPITAL,40.78,41.23222222,-0.452222222
CA,PLUMAS DISTRICT HOSPITAL,40.98,41.23222222,-0.252222222
CA,POMERADO HOSPITAL,42,41.23222222,0.767777778
CA,POMONA VALLEY HOSPITAL MEDICAL CENTER,40.8,41.23222222,-0.432222222
CA,PORTERVILLE DEVELOPMENTAL CENTER,40.96,41.23222222,-0.272222222
CA,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,42.96,41.23222222,1.727777778
CA,PROVIDENCE HOLY CROSS MEDICAL CENTER,42.1,41.23222222,0.867777778
CA,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,42.16,41.23222222,0.927777778
CA,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,41.78,41.23222222,0.547777778
CA,PROVIDENCE SAINT JOHN'S HEALTH CENTER,41.8,41.23222222,0.567777778
CA,PROVIDENCE SAINT JOSEPH MEDICAL CTR,41.58,41.23222222,0.347777778
CA,PROVIDENCE TARZANA MEDICAL CENTER,40.34,41.23222222,-0.892222222
CA,QUEEN OF THE VALLEY MEDICAL CENTER,41.26,41.23222222,0.027777778
CA,RADY CHILDREN'S HOSPITAL - SAN DIEGO,40.96,41.23222222,-0.272222222
CA,REDLANDS COMMUNITY HOSPITAL,42.22,41.23222222,0.987777778
CA,REDWOOD MEMORIAL HOSPITAL,40.96,41.23222222,-0.272222222
CA,REGIONAL MEDICAL CENTER OF SAN JOSE,40.04,41.23222222,-1.192222222
CA,RIDEOUT MEMORIAL HOSPITAL,38.76,41.23222222,-2.472222222
CA,RIDGECREST REGIONAL HOSPITAL,40.96,41.23222222,-0.272222222
CA,RIVERSIDE COMMUNITY HOSPITAL,39.32,41.23222222,-1.912222222
CA,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,38.28,41.23222222,-2.952222222
CA,RONALD REAGAN U C L A MEDICAL CENTER,43.2,41.23222222,1.967777778
CA,SADDLEBACK MEMORIAL MEDICAL CENTER,41.44,41.23222222,0.207777778
CA,SAINT AGNES MEDICAL CENTER,40.76,41.23222222,-0.472222222
CA,SAINT FRANCIS MEDICAL CENTER,39.18,41.23222222,-2.052222222
CA,SAINT FRANCIS MEMORIAL HOSPITAL,40.78,41.23222222,-0.452222222
CA,SAINT LOUISE REGIONAL HOSPITAL,41.5,41.23222222,0.267777778
CA,SAINT VINCENT MEDICAL CENTER,40.4,41.23222222,-0.832222222
CA,SALINAS VALLEY MEMORIAL HOSPITAL,41.66,41.23222222,0.427777778
CA,SAN ANTONIO REGIONAL HOSPITAL,41.12,41.23222222,-0.112222222
CA,SAN DIMAS COMMUNITY HOSPITAL,40.4,41.23222222,-0.832222222
CA,SAN FRANCISCO GENERAL HOSPITAL,41.44,41.23222222,0.207777778
CA,SAN GABRIEL VALLEY MEDICAL CENTER,40.76,41.23222222,-0.472222222
CA,SAN GORGONIO MEMORIAL HOSPITAL,40.38,41.23222222,-0.852222222
CA,SAN JOAQUIN GENERAL HOSPITAL,38.88,41.23222222,-2.352222222
CA,SAN LEANDRO HOSPITAL,41.14,41.23222222,-0.092222222
CA,SAN MATEO MEDICAL CENTER,40.76,41.23222222,-0.472222222
CA,SAN RAMON REGIONAL MEDICAL CTR,40.66,41.23222222,-0.572222222
CA,SANTA BARBARA COTTAGE HOSPITAL,43.02,41.23222222,1.787777778
CA,SANTA CLARA VALLEY MEDICAL CENTER,39.54,41.23222222,-1.692222222
CA,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,43.32,41.23222222,2.087777778
CA,SANTA ROSA MEMORIAL HOSPITAL,40.76,41.23222222,-0.472222222
CA,SANTA YNEZ VALLEY COTTAGE HOSPITAL,47.36,41.23222222,6.127777778
CA,SCRIPPS GREEN HOSPITAL,43.38,41.23222222,2.147777778
CA,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,41.24,41.23222222,0.007777778
CA,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,42.4,41.23222222,1.167777778
CA,SCRIPPS MERCY HOSPITAL,40.82,41.23222222,-0.412222222
CA,SENECA DISTRICT HOSPITAL,40.96,41.23222222,-0.272222222
CA,SEQUOIA HOSPITAL,42.7,41.23222222,1.467777778
CA,SETON MEDICAL CENTER,40.56,41.23222222,-0.672222222
CA,SHARP CHULA VISTA MEDICAL CENTER,42.34,41.23222222,1.107777778
CA,SHARP CORONADO HOSPITAL AND HLTHCR CTR,43.84,41.23222222,2.607777778
CA,SHARP MEMORIAL HOSPITAL,43.4,41.23222222,2.167777778
CA,SHASTA REGIONAL MEDICAL CENTER,40.3,41.23222222,-0.932222222
CA,SHERMAN OAKS HOSPITAL,38.52,41.23222222,-2.712222222
CA,SHRINERS HOSPITALS FOR CHILDREN,40.96,41.23222222,-0.272222222
CA,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF,40.96,41.23222222,-0.272222222
CA,SIERRA NEVADA MEMORIAL HOSPITAL,41.54,41.23222222,0.307777778
CA,SIERRA VIEW MEDICAL CENTER,40.84,41.23222222,-0.392222222
CA,SIERRA VISTA REGIONAL MEDICAL CENTER,41.38,41.23222222,0.147777778
CA,SILVER LAKE MEDICAL CENTER,37.08,41.23222222,-4.152222222
CA,SONOMA DEVELOPMENTAL CENTER,40.96,41.23222222,-0.272222222
CA,SONOMA VALLEY HOSPITAL,42.06,41.23222222,0.827777778
CA,SONOMA WEST MEDICAL CENTER,40.96,41.23222222,-0.272222222
CA,SOUTH COAST GLOBAL MEDICAL CENTER,38.28,41.23222222,-2.952222222
CA,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,36.8,41.23222222,-4.432222222
CA,SOUTHERN INYO HOSPITAL,40.96,41.23222222,-0.272222222
CA,SOUTHWEST HEALTHCARE SYSTEM,40.46,41.23222222,-0.772222222
CA,ST BERNARDINE MEDICAL CENTER,41.06,41.23222222,-0.172222222
CA,ST ELIZABETH COMMUNITY HOSPITAL,41.96,41.23222222,0.727777778
CA,ST HELENA HOSPITAL,41.86,41.23222222,0.627777778
CA,ST HELENA HOSPITAL-CLEARLAKE,41.52,41.23222222,0.287777778
CA,ST JOHNS PLEASANT VALLEY HOSPITAL,40.98,41.23222222,-0.252222222
CA,ST JOHNS REGIONAL MEDICAL CENTER,40.94,41.23222222,-0.292222222
CA,ST JOSEPH HOSPITAL,42.96,41.23222222,1.727777778
CA,ST JOSEPH HOSPITAL,40.3,41.23222222,-0.932222222
CA,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,40.5,41.23222222,-0.732222222
CA,ST JUDE MEDICAL CENTER,42.64,41.23222222,1.407777778
CA,ST MARY MEDICAL CENTER,40.08,41.23222222,-1.152222222
CA,ST MARY MEDICAL CENTER,40.72,41.23222222,-0.512222222
CA,ST MARY'S MEDICAL CENTER,40.54,41.23222222,-0.692222222
CA,ST ROSE HOSPITAL,40.18,41.23222222,-1.052222222
CA,STANFORD HEALTH CARE,42.26,41.23222222,1.027777778
CA,STANFORD HEALTH CARE - VALLEYCARE,42.46,41.23222222,1.227777778
CA,STANISLAUS SURGICAL HOSPITAL,46.26,41.23222222,5.027777778
CA,SURPRISE VALLEY COMMUNITY HOSPITAL,40.96,41.23222222,-0.272222222
CA,SUTTER AMADOR HOSPITAL,42.36,41.23222222,1.127777778
CA,SUTTER AUBURN FAITH HOSPITAL,42.38,41.23222222,1.147777778
CA,SUTTER COAST HOSPITAL,39.68,41.23222222,-1.552222222
CA,SUTTER DAVIS HOSPITAL,43.6,41.23222222,2.367777778
CA,SUTTER DELTA MEDICAL CENTER,40.4,41.23222222,-0.832222222
CA,SUTTER LAKESIDE HOSPITAL,42.26,41.23222222,1.027777778
CA,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,43.72,41.23222222,2.487777778
CA,"SUTTER MEDICAL CENTER, SACRAMENTO",41.96,41.23222222,0.727777778
CA,SUTTER ROSEVILLE MEDICAL CENTER,41.64,41.23222222,0.407777778
CA,SUTTER SANTA ROSA REGIONAL HOSPITAL,42.98,41.23222222,1.747777778
CA,SUTTER SOLANO MEDICAL CENTER,41.04,41.23222222,-0.192222222
CA,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,45.88,41.23222222,4.647777778
CA,SUTTER TRACY COMMUNITY HOSPITAL,41.48,41.23222222,0.247777778
CA,TAHOE FOREST HOSPITAL,44.24,41.23222222,3.007777778
CA,TEMECULA VALLEY HOSPITAL,42.14,41.23222222,0.907777778
CA,TORRANCE MEMORIAL MEDICAL CENTER,42.84,41.23222222,1.607777778
CA,TRI-CITY MEDICAL CENTER,40.38,41.23222222,-0.852222222
CA,TRINITY HOSPITAL,40.96,41.23222222,-0.272222222
CA,TULARE REGIONAL MEDICAL CENTER,38.98,41.23222222,-2.252222222
CA,TWIN CITIES COMMUNITY HOSPITAL,41.7,41.23222222,0.467777778
CA,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,42.14,41.23222222,0.907777778
CA,UCSF MEDICAL CENTER,43.66,41.23222222,2.427777778
CA,UKIAH VALLEY MEDICAL CENTER,40.54,41.23222222,-0.692222222
CA,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,41.58,41.23222222,0.347777778
CA,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,42.26,41.23222222,1.027777778
CA,USC VERDUGO HILLS HOSPITAL,40.12,41.23222222,-1.112222222
CA,VALLEY CHILDREN'S HOSPITAL,40.96,41.23222222,-0.272222222
CA,VALLEY PRESBYTERIAN HOSPITAL,41.2,41.23222222,-0.032222222
CA,VENTURA COUNTY MEDICAL CENTER,40.64,41.23222222,-0.592222222
CA,VICTOR VALLEY GLOBAL MEDICAL CENTER,37.7,41.23222222,-3.532222222
CA,WASHINGTON HOSPITAL,42.52,41.23222222,1.287777778
CA,WATSONVILLE COMMUNITY HOSPITAL,40.56,41.23222222,-0.672222222
CA,WEST ANAHEIM MEDICAL CENTER,38.68,41.23222222,-2.552222222
CA,"WEST COVINA MEDICAL CENTER, INC",40.96,41.23222222,-0.272222222
CA,WEST HILLS HOSPITAL & MEDICAL CENTER,40.3,41.23222222,-0.932222222
CA,WHITE MEMORIAL MEDICAL CENTER,41.1,41.23222222,-0.132222222
CA,WHITTIER HOSPITAL MEDICAL CENTER,40.32,41.23222222,-0.912222222
CA,WOODLAND MEMORIAL HOSPITAL,41.94,41.23222222,0.707777778
CO,"ANIMAS SURGICAL HOSPITAL, LLC",45.62,42.64948718,2.970512821
CO,ASPEN VALLEY HOSPITAL,44.92,42.64948718,2.270512821
CO,BANNER FORT COLLINS MEDICAL CENTER,44.36,42.64948718,1.710512821
CO,CASTLE ROCK ADVENTIST HOSPITAL,43.02,42.64948718,0.370512821
CO,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,43.24,42.64948718,0.590512821
CO,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,41.84,42.64948718,-0.809487179
CO,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,42.42,42.64948718,-0.229487179
CO,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,43.04,42.64948718,0.390512821
CO,CENTURA HEALTH-ST ANTHONY HOSPITAL,41.56,42.64948718,-1.089487179
CO,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,40.86,42.64948718,-1.789487179
CO,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,42.3,42.64948718,-0.349487179
CO,CHILDRENS HOSPITAL COLORADO,40.96,42.64948718,-1.689487179
CO,COLORADO CANYONS HOSPITAL AND MEDICAL CENTER,44.76,42.64948718,2.110512821
CO,COLORADO PLAINS MEDICAL CENTER,43.24,42.64948718,0.590512821
CO,COMMUNITY HOSPITAL,41.96,42.64948718,-0.689487179
CO,DELTA COUNTY MEMORIAL HOSPITAL,42.28,42.64948718,-0.369487179
CO,DENVER HEALTH MEDICAL CENTER,40.72,42.64948718,-1.929487179
CO,EAST MORGAN COUNTY HOSPITAL,45.4,42.64948718,2.750512821
CO,ESTES PARK MEDICAL CENTER,44.34,42.64948718,1.690512821
CO,FOOTHILLS HOSPITAL,42.84,42.64948718,0.190512821
CO,GOOD SAMARITAN MEDICAL CENTER,42.34,42.64948718,-0.309487179
CO,GRAND RIVER MEDICAL CENTER,42.64,42.64948718,-0.009487179
CO,GUNNISON VALLEY HOSPITAL,44.94,42.64948718,2.290512821
CO,HAXTUN HOSPITAL DISTRICT,40.96,42.64948718,-1.689487179
CO,HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,44.2,42.64948718,1.550512821
CO,KEEFE MEMORIAL HOSPITAL,40.96,42.64948718,-1.689487179
CO,KIT CARSON COUNTY MEMORIAL HOSPITAL,44.1,42.64948718,1.450512821
CO,LINCOLN COMMUNITY HOSPITAL,40.96,42.64948718,-1.689487179
CO,LONGMONT UNITED HOSPITAL,43,42.64948718,0.350512821
CO,LUTHERAN MEDICAL CENTER,42.2,42.64948718,-0.449487179
CO,MCKEE MEDICAL CENTER,43.1,42.64948718,0.450512821
CO,"MEDICAL CENTER OF AURORA, THE",42.2,42.64948718,-0.449487179
CO,MEDICAL CENTER OF THE ROCKIES,43.16,42.64948718,0.510512821
CO,MELISSA MEMORIAL HOSPITAL,40.96,42.64948718,-1.689487179
CO,"MEMORIAL HOSPITAL, THE",43.02,42.64948718,0.370512821
CO,MERCY REGIONAL MEDICAL CENTER,43.38,42.64948718,0.730512821
CO,MIDDLE PARK MEDICAL CENTER,40.96,42.64948718,-1.689487179
CO,MONTROSE MEMORIAL HOSPITAL,43.54,42.64948718,0.890512821
CO,MT SAN RAFAEL HOSPITAL,42.38,42.64948718,-0.269487179
CO,NATIONAL JEWISH HEALTH,40.96,42.64948718,-1.689487179
CO,NORTH COLORADO MEDICAL CENTER,42.88,42.64948718,0.230512821
CO,NORTH SUBURBAN MEDICAL CENTER,42.1,42.64948718,-0.549487179
CO,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS,44.32,42.64948718,1.670512821
CO,PAGOSA SPRINGS MEDICAL CENTER,40.96,42.64948718,-1.689487179
CO,PARKER ADVENTIST HOSPITAL,42.22,42.64948718,-0.429487179
CO,PARKVIEW MEDICAL CENTER INC,42.64,42.64948718,-0.009487179
CO,PIKES PEAK REGIONAL HOSPITAL,43.46,42.64948718,0.810512821
CO,PIONEERS MEDICAL CENTER,43.18,42.64948718,0.530512821
CO,PLATTE VALLEY MEDICAL CENTER,42.9,42.64948718,0.250512821
CO,POUDRE VALLEY HOSPITAL,42.84,42.64948718,0.190512821
CO,PRESBYTERIAN ST LUKES MEDICAL CENTER,43.06,42.64948718,0.410512821
CO,PROWERS MEDICAL CENTER,42.9,42.64948718,0.250512821
CO,RANGELY DISTRICT HOSPITAL,40.96,42.64948718,-1.689487179
CO,RIO GRANDE HOSPITAL,42.82,42.64948718,0.170512821
CO,ROSE MEDICAL CENTER,43.28,42.64948718,0.630512821
CO,SAINT JOSEPH HOSPITAL,43.3,42.64948718,0.650512821
CO,SAN LUIS VALLEY HEALTH,42.8,42.64948718,0.150512821
