State,Hospital Name,Rating,MortalityRate,Preventability,StateMortAverage,MortDifference,StatePrevAverage,PrevDifference
AZ,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,8.5254862,13.440665,6.309639,13.63614856,-0.195483563,6.209023324,0.100615676
AZ,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,8.505746568,12.97646,6.87660105,13.63614856,-0.659688563,6.209023324,0.667577726
AZ,BENSON HOSPITAL,8.48309664,13.361562,6.29475,13.63614856,-0.274586563,6.209023324,0.085726676
AZ,CANYON VISTA MEDICAL CENTER,9.350377808,15.116428,6.41616185,13.63614856,1.480279438,6.209023324,0.207138526
AZ,CHANDLER REGIONAL MEDICAL CENTER,8.06130793,12.952601,5.6388156,13.63614856,-0.683547563,6.209023324,-0.570207724
AZ,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,8.792046353,14.043731,6.26140795,13.63614856,0.407582437,6.209023324,0.052384626
AZ,COBRE VALLEY REGIONAL MEDICAL CENTER,8.17594929,12.708057,6.29475,13.63614856,-0.928091563,6.209023324,0.085726676
AZ,COPPER QUEEN COMMUNITY HOSPITAL,8.57841593,13.564369,6.29475,13.63614856,-0.071779563,6.209023324,0.085726676
AZ,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",8.59769483,13.748739,6.10225,13.63614856,0.112590438,6.209023324,-0.106773324
AZ,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,8.66506983,13.748739,6.29475,13.63614856,0.112590438,6.209023324,0.085726676
AZ,FLAGSTAFF MEDICAL CENTER,8.070569635,12.586352,6.1570977,13.63614856,-1.049796563,6.209023324,-0.051925624
AZ,"FLORENCE HOSPITAL AT ANTHEM, LLC",8.72572756,13.877798,6.29475,13.63614856,0.241649438,6.209023324,0.085726676
AZ,FORT DEFIANCE INDIAN HOSPITAL,8.564524783,13.582806,6.23030275,13.63614856,-0.053342563,6.209023324,0.021279426
AZ,GILBERT HOSPITAL,8.74624885,13.767176,6.5019318,13.63614856,0.131027437,6.209023324,0.292908476
AZ,GREEN VALLEY HOSPITAL,8.58510873,13.578609,6.29475,13.63614856,-0.057539563,6.209023324,0.085726676
AZ,"HACIENDA CHILDREN'S HOSPITAL, INC.",8.66506983,13.748739,6.29475,13.63614856,0.112590438,6.209023324,0.085726676
AZ,HAVASU REGIONAL MEDICAL CENTER,8.78212168,14.739833,5.2982862,13.63614856,1.103684438,6.209023324,-0.910737124
AZ,HOLY CROSS HOSPITAL,8.66506983,13.748739,6.29475,13.63614856,0.112590438,6.209023324,0.085726676
AZ,HONORHEALTH DEER VALLEY MEDICAL CENTER,8.487783393,13.696173,5.85880595,13.63614856,0.060024437,6.209023324,-0.350217374
AZ,HOPI HEALTH CARE CENTER,8.54375437,13.490621,6.29475,13.63614856,-0.145527563,6.209023324,0.085726676
AZ,HUHU KAM MEMORIAL HOSPITAL,8.66506983,13.748739,6.29475,13.63614856,0.112590438,6.209023324,0.085726676
AZ,JOHN C. LINCOLN MEDICAL CENTER,9.35108976,15.206308,6.2975,13.63614856,1.570159438,6.209023324,0.088476676
AZ,KINGMAN REGIONAL MEDICAL CENTER,8.580783605,13.59809,6.2562323,13.63614856,-0.038058563,6.209023324,0.047208976
AZ,LA PAZ REGIONAL HOSPITAL,8.55889025,13.522825,6.29475,13.63614856,-0.113323563,6.209023324,0.085726676
AZ,LITTLE COLORADO MEDICAL CENTER,8.62174288,13.656554,6.29475,13.63614856,0.020405437,6.209023324,0.085726676
AZ,"LOS NINOS HOSPITAL, INC.",8.66506983,13.748739,6.29475,13.63614856,0.112590438,6.209023324,0.085726676
AZ,MARICOPA MEDICAL CENTER,8.840607573,13.833949,6.68186155,13.63614856,0.197800438,6.209023324,0.472838226
AZ,MAYO CLINIC HOSPITAL,7.000796095,11.617416,4.4017445,13.63614856,-2.018732563,6.209023324,-1.807278824
AZ,MERCY GILBERT MEDICAL CENTER,8.011161388,12.951528,5.49698065,13.63614856,-0.684620563,6.209023324,-0.712042674
AZ,"MOUNTAIN VISTA MEDICAL CENTER, LP",9.198051353,14.653321,6.60282995,13.63614856,1.017172438,6.209023324,0.393806626
AZ,MT. GRAHAM REGIONAL MEDICAL CENTER,8.769306723,14.060058,6.17451275,13.63614856,0.423909437,6.209023324,-0.034510574
AZ,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",8.41281895,13.212035,6.29475,13.63614856,-0.424113563,6.209023324,0.085726676
AZ,NORTHWEST MEDICAL CENTER,9.742708108,15.890871,6.49713925,13.63614856,2.254722438,6.209023324,0.288115926
AZ,O.A.S.I.S. HOSPITAL,8.496470263,13.748739,5.81303695,13.63614856,0.112590438,6.209023324,-0.395986374
AZ,ORO VALLEY HOSPITAL,8.355195735,13.028209,6.3769643,13.63614856,-0.607939563,6.209023324,0.167940976
AZ,PAGE HOSPITAL,8.66506983,13.748739,6.29475,13.63614856,0.112590438,6.209023324,0.085726676
AZ,PARKER INDIAN HEALTH CENTER,8.66506983,13.748739,6.29475,13.63614856,0.112590438,6.209023324,0.085726676
AZ,PHOENIX CHILDREN'S HOSPITAL,8.66506983,13.748739,6.29475,13.63614856,0.112590438,6.209023324,0.085726676
AZ,PHOENIX INDIAN MEDICAL CENTER,8.64502001,13.748739,6.2374648,13.63614856,0.112590438,6.209023324,0.028441476
AZ,SAGE MEMORIAL HOSPITAL,8.47443125,13.343125,6.29475,13.63614856,-0.293023563,6.209023324,0.085726676
AZ,SAN CARLOS APACHE HEALTHCARE,8.66506983,13.748739,6.29475,13.63614856,0.112590438,6.209023324,0.085726676
AZ,SCOTTSDALE OSBORN MEDICAL CENTER,9.216363883,14.380942,7.02091755,13.63614856,0.744793437,6.209023324,0.811894226
AZ,SCOTTSDALE SHEA MEDICAL CENTER,7.65585823,11.718209,6.138,13.63614856,-1.917939563,6.209023324,-0.071023324
AZ,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,8.21207945,12.922064,6.1105982,13.63614856,-0.714084563,6.209023324,-0.098425124
AZ,SELLS HOSPITAL,8.66506983,13.748739,6.29475,13.63614856,0.112590438,6.209023324,0.085726676
AZ,ST JOSEPH'S HOSPITAL,9.610834068,15.062123,7.23324645,13.63614856,1.425974438,6.209023324,1.024223126
AZ,ST LUKE'S MEDICAL CENTER,8.865148623,14.672243,5.62626975,13.63614856,1.036094438,6.209023324,-0.582753574
AZ,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,8.76964778,13.305528,7.1887132,13.63614856,-0.330620563,6.209023324,0.979689876
AZ,ST. MARY'S HOSPITAL,8.842991905,14.194536,6.2044571,13.63614856,0.558387437,6.209023324,-0.004566224
AZ,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,8.156866905,12.840189,6.0627945,13.63614856,-0.795959563,6.209023324,-0.146228824
AZ,TUBA CITY REGIONAL HEALTH CARE CORPORATION,8.508763978,13.206316,6.57655845,13.63614856,-0.429832563,6.209023324,0.367535126
AZ,TUCSON MEDICAL CENTER,8.856048648,14.048281,6.43816165,13.63614856,0.412132437,6.209023324,0.229138326
AZ,VALLEY VIEW MEDICAL CENTER,8.011588088,12.499189,6.10562645,13.63614856,-1.136959563,6.209023324,-0.103396874
AZ,VERDE VALLEY MEDICAL CENTER,8.192092333,12.954229,6.01029915,13.63614856,-0.681919563,6.209023324,-0.198724174
AZ,WESTERN ARIZONA REGIONAL MEDICAL CENTER,8.471933968,13.726213,5.77318245,13.63614856,0.090064437,6.209023324,-0.435840874
AZ,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,8.691066,13.80405,6.29475,13.63614856,0.167901437,6.209023324,0.085726676
AZ,WHITERIVER PHS INDIAN HOSPITAL,8.56975054,13.545932,6.29475,13.63614856,-0.090216563,6.209023324,0.085726676
AZ,WICKENBURG COMMUNITY HOSPITAL,8.55387018,13.512144,6.29475,13.63614856,-0.124004563,6.209023324,0.085726676
AZ,YAVAPAI REGIONAL MEDICAL CENTER,9.665683378,15.338768,7.01846405,13.63614856,1.702619438,6.209023324,0.809440726
AZ,YUMA REGIONAL MEDICAL CENTER,8.375293213,13.480519,5.82699795,13.63614856,-0.155629563,6.209023324,-0.382025374
CA,ADVENTIST HEALTH BAKERSFIELD,9.20741799,14.854267,6.35975,13.66628073,1.187986272,6.283638947,0.076111053
CA,ADVENTIST HEALTH MEDICAL CENTER TEHACHAPI VALLEY,8.691066,13.80405,6.29475,13.66628073,0.137769272,6.283638947,0.011111053
CA,ADVENTIST HEALTH SIMI VALLEY,8.07052548,12.640134,6.08475,13.66628073,-1.026146728,6.283638947,-0.198888947
CA,ADVENTIST HEALTH SONORA,9.34633914,15.696812,5.62525,13.66628073,2.030531272,6.283638947,-0.658388947
CA,ADVENTIST MEDICAL CENTER,9.253814898,14.773187,6.60119145,13.66628073,1.106906272,6.283638947,0.317552503
CA,ADVENTIST MEDICAL CENTER - REEDLEY,8.77676533,13.986389,6.29475,13.66628073,0.320108272,6.283638947,0.011111053
CA,AHMC ANAHEIM REGIONAL MEDICAL CENTER,8.118604203,12.99041,5.75174715,13.66628073,-0.675870728,6.283638947,-0.531891797
CA,ALAMEDA HOSPITAL,8.278363853,12.827787,6.42658275,13.66628073,-0.838493728,6.283638947,0.142943803
CA,ALHAMBRA HOSPITAL MEDICAL CENTER,7.647060353,11.704327,6.13150475,13.66628073,-1.961953728,6.283638947,-0.152134197
CA,ALTA BATES SUMMIT MEDICAL CENTER,7.816188013,12.080033,6.11020715,13.66628073,-1.586247728,6.283638947,-0.173431797
CA,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,8.338047535,12.788117,6.6503787,13.66628073,-0.878163728,6.283638947,0.366739753
CA,ALVARADO HOSPITAL MEDICAL CENTER,7.909833633,12.442757,5.89067955,13.66628073,-1.223523728,6.283638947,-0.392959397
CA,ANAHEIM GLOBAL MEDICAL CENTER,8.770825188,14.043731,6.20077605,13.66628073,0.377450272,6.283638947,-0.082862897
CA,ANTELOPE VALLEY HOSPITAL,9.722205555,15.695917,6.7003559,13.66628073,2.029636272,6.283638947,0.416716953
CA,ARROWHEAD REGIONAL MEDICAL CENTER,8.274315415,13.130518,6.0084913,13.66628073,-0.535762728,6.283638947,-0.275147647
CA,BAKERSFIELD HEART HOSPITAL,8.638878268,13.277378,6.85288745,13.66628073,-0.388902728,6.283638947,0.569248503
CA,BAKERSFIELD MEMORIAL HOSPITAL,9.356366323,15.60554,5.77646435,13.66628073,1.939259272,6.283638947,-0.507174597
CA,BANNER LASSEN MEDICAL CENTER,8.65676211,13.731063,6.29475,13.66628073,0.064782272,6.283638947,0.011111053
CA,BARSTOW COMMUNITY HOSPITAL,8.657334,13.812155,6.187489,13.66628073,0.145874272,6.283638947,-0.096149947
CA,BARTON MEMORIAL HOSPITAL,8.828597763,13.423447,7.19879335,13.66628073,-0.242833728,6.283638947,0.915154403
CA,BEAR VALLEY COMMUNITY HOSPITAL,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,BEVERLY HOSPITAL,7.922275835,12.385231,6.0034779,13.66628073,-1.281049728,6.283638947,-0.280161047
CA,CALIFORNIA HOSPITAL MEDICAL CENTER LA,8.12337148,12.786424,6.039292,13.66628073,-0.879856728,6.283638947,-0.244346947
CA,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,8.25163578,12.838857,6.3353514,13.66628073,-0.827423728,6.283638947,0.051712453
CA,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,8.65598606,13.671939,6.3719278,13.66628073,0.005658272,6.283638947,0.088288853
CA,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,7.953943878,12.559633,5.85976105,13.66628073,-1.106647728,6.283638947,-0.423877897
CA,CASA COLINA HOSPITAL,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,CATALINA ISLAND MEDICAL CENTER,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,CEDARS-SINAI MEDICAL CENTER,6.391183348,9.237781,5.85550365,13.66628073,-4.428499728,6.283638947,-0.428135297
CA,CENTINELA HOSPITAL MEDICAL CENTER,6.434472858,9.312658,5.87863885,13.66628073,-4.353622728,6.283638947,-0.405000097
CA,CHAPMAN GLOBAL MEDICAL CENTER,8.8192316,14.135916,6.2152888,13.66628073,0.469635272,6.283638947,-0.068350147
CA,CHILDREN'S HOSP OF LOS ANGELES,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,CHILDREN'S HOSPITAL & RESEARCH CENTER OAKLAND,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,CHILDREN'S HOSPITAL AT MISSION,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,CHILDREN'S HOSPITAL OF ORANGE COUNTY,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,CHINESE HOSPITAL,8.122903973,12.65058,6.22037535,13.66628073,-1.015700728,6.283638947,-0.063263597
CA,CHINO VALLEY MEDICAL CENTER,8.08671046,12.677507,6.0808062,13.66628073,-0.988773728,6.283638947,-0.202832747
CA,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,7.540940953,11.672804,5.87063735,13.66628073,-1.993476728,6.283638947,-0.413001597
CA,CLOVIS COMMUNITY MEDICAL CENTER,9.43982534,15.344141,6.3659402,13.66628073,1.677860272,6.283638947,0.082301253
CA,COALINGA REGIONAL MEDICAL CENTER,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,COAST PLAZA HOSPITAL,8.634204913,13.395789,6.68052595,13.66628073,-0.270491728,6.283638947,0.396887003
CA,COLLEGE HOSPITAL COSTA MESA,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,COLLEGE MEDICAL CENTER,8.495713043,13.465503,6.19121895,13.66628073,-0.200777728,6.283638947,-0.092419997
CA,COLORADO RIVER MEDICAL CENTER,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,COMMUNITY HOSPITAL OF HUNTINGTON PARK,8.309447693,13.037448,6.23384895,13.66628073,-0.628832728,6.283638947,-0.049789997
CA,COMMUNITY HOSPITAL OF LONG BEACH,8.819890478,14.173722,6.16640325,13.66628073,0.507441272,6.283638947,-0.117235697
CA,COMMUNITY HOSPITAL OF SAN BERNARDINO,8.825152475,13.975394,6.4477637,13.66628073,0.309113272,6.283638947,0.164124753
CA,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,8.167503565,13.03672,5.8292719,13.66628073,-0.629560728,6.283638947,-0.454367047
CA,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,9.109353465,14.384736,6.7100787,13.66628073,0.718455272,6.283638947,0.426439753
CA,COMMUNITY REGIONAL MEDICAL CENTER,8.570540678,13.458714,6.41412885,13.66628073,-0.207566728,6.283638947,0.130489903
CA,CONTRA COSTA REGIONAL MEDICAL CENTER,8.591618785,13.719721,6.1238569,13.66628073,0.053440272,6.283638947,-0.159782047
CA,CORONA REGIONAL MEDICAL CENTER,8.360261793,13.149701,6.22829235,13.66628073,-0.516579728,6.283638947,-0.055346597
CA,DAMERON HOSPITAL,9.422156825,15.148228,6.5785419,13.66628073,1.481947272,6.283638947,0.294902953
CA,DELANO REGIONAL MEDICAL CENTER,8.87092378,14.298002,6.1453224,13.66628073,0.631721272,6.283638947,-0.138316547
CA,DESERT REGIONAL MEDICAL CENTER,10.27597169,15.74341,8.21876855,13.66628073,2.077129272,6.283638947,1.935129603
CA,DESERT VALLEY HOSPITAL,7.14074685,10.81117,5.884277,13.66628073,-2.855110728,6.283638947,-0.399361947
CA,DOCTORS HOSPITAL OF MANTECA,8.68686669,13.976114,6.0516946,13.66628073,0.309833272,6.283638947,-0.231944347
CA,DOCTORS MEDICAL CENTER,9.655507145,15.208988,7.1636651,13.66628073,1.542707272,6.283638947,0.880026153
CA,DOMINICAN HOSPITAL,8.691585295,13.801075,6.3002287,13.66628073,0.134794272,6.283638947,0.016589753
CA,EAST LOS ANGELES DOCTORS HOSPITAL,8.467690505,13.370666,6.2385071,13.66628073,-0.295614728,6.283638947,-0.045131847
CA,EAST VALLEY GLENDORA HOSPITAL,8.22181241,12.852553,6.23175,13.66628073,-0.813727728,6.283638947,-0.051888947
CA,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,8.63040827,13.674991,6.29475,13.66628073,0.008710272,6.283638947,0.011111053
CA,EDEN MEDICAL CENTER,8.458556113,13.742725,5.71278675,13.66628073,0.076444272,6.283638947,-0.570852197
CA,EISENHOWER MEDICAL CENTER,7.83402669,12.148584,6.0691206,13.66628073,-1.517696728,6.283638947,-0.214518347
CA,EL CAMINO HOSPITAL,8.567085278,13.46886,6.39063165,13.66628073,-0.197420728,6.283638947,0.106992703
CA,EL CENTRO REGIONAL MEDICAL CENTER,8.52425232,13.207967,6.6185938,13.66628073,-0.458313728,6.283638947,0.334954853
CA,EMANUEL MEDICAL CENTER,8.516021725,13.605677,6.0610101,13.66628073,-0.060603728,6.283638947,-0.222628847
CA,ENCINO HOSPITAL MEDICAL CENTER,7.47871937,11.328663,6.1549936,13.66628073,-2.337617728,6.283638947,-0.128645347
CA,ENLOE MEDICAL CENTER,9.090074523,15.071855,5.73229335,13.66628073,1.405574272,6.283638947,-0.551345597
CA,FAIRCHILD MEDICAL CENTER,9.20640455,14.900515,6.29475,13.66628073,1.234234272,6.283638947,0.011111053
CA,FAIRVIEW DEVELOPMENTAL CENTER,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,FEATHER RIVER HOSPITAL,8.302238393,13.19695,5.99906255,13.66628073,-0.469330728,6.283638947,-0.284576397
CA,FOOTHILL PRESBYTERIAN HOSPITAL,8.282538848,12.93483,6.29476785,13.66628073,-0.731450728,6.283638947,0.011128903
CA,FOOTHILL REGIONAL MEDICAL CENTER,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,7.65501371,11.801798,6.023339,13.66628073,-1.864482728,6.283638947,-0.260299947
CA,FRANK R HOWARD MEMORIAL HOSPITAL,8.83638906,14.113248,6.29475,13.66628073,0.446967272,6.283638947,0.011111053
CA,FRENCH HOSPITAL MEDICAL CENTER,8.779262365,14.14905,6.0834539,13.66628073,0.482769272,6.283638947,-0.200185047
CA,FRESNO SURGICAL HOSPITAL,8.46820204,13.748739,5.7322706,13.66628073,0.082458272,6.283638947,-0.551368347
CA,GARDEN GROVE HOSPITAL & MEDICAL CENTER,7.479719465,11.416385,6.0400529,13.66628073,-2.249895728,6.283638947,-0.243586047
CA,GARFIELD MEDICAL CENTER,7.615264075,11.067958,6.8952109,13.66628073,-2.598322728,6.283638947,0.611571953
CA,GEORGE L MEE MEMORIAL HOSPITAL,8.675189563,13.798933,6.25626015,13.66628073,0.132652272,6.283638947,-0.027378797
CA,GLENDALE ADVENTIST MEDICAL CENTER,7.49623342,11.106918,6.5028056,13.66628073,-2.559362728,6.283638947,0.219166653
CA,GLENDALE MEM HOSPITAL & HLTH CENTER,7.890986578,12.122847,6.26642425,13.66628073,-1.543433728,6.283638947,-0.017214697
CA,GLENN MEDICAL CENTER,8.58380307,13.575831,6.29475,13.66628073,-0.090449728,6.283638947,0.011111053
CA,GOLETA VALLEY COTTAGE HOSPITAL,8.602897035,13.792588,6.0582305,13.66628073,0.126307272,6.283638947,-0.225408447
CA,GOOD SAMARITAN HOSPITAL,25.84010629,38.735057,21.81322715,13.66628073,25.06877627,6.283638947,15.5295882
CA,GREATER EL MONTE COMMUNITY HOSPITAL,8.46336087,13.319571,6.29475,13.66628073,-0.346709728,6.283638947,0.011111053
CA,GROSSMONT HOSPITAL,8.70580167,13.770966,6.381279,13.66628073,0.104685272,6.283638947,0.097640053
CA,HAZEL HAWKINS MEMORIAL HOSPITAL,9.012990178,14.228773,6.64419105,13.66628073,0.562492272,6.283638947,0.360552103
CA,HEALDSBURG DISTRICT HOSPITAL,8.65982275,13.737575,6.29475,13.66628073,0.071294272,6.283638947,0.011111053
CA,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,HEMET VALLEY MEDICAL CENTER,9.080073493,14.628394,6.29922375,13.66628073,0.962113272,6.283638947,0.015584803
CA,HENRY MAYO NEWHALL  HOSPITAL,7.289680103,11.071853,5.95974055,13.66628073,-2.594427728,6.283638947,-0.323898397
CA,HI-DESERT MEDICAL CENTER,9.363246453,15.127256,6.43838895,13.66628073,1.460975272,6.283638947,0.154750003
CA,HIGHLAND HOSPITAL,9.524222735,14.909481,7.1907619,13.66628073,1.243200272,6.283638947,0.907122953
CA,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,7.58802986,12.50624,4.8859916,13.66628073,-1.160040728,6.283638947,-1.397647347
CA,HOAG ORTHOPEDIC INSTITUTE,8.479317025,13.748739,5.7640277,13.66628073,0.082458272,6.283638947,-0.519611247
CA,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,7.653729703,12.11882,5.59395515,13.66628073,-1.547460728,6.283638947,-0.689683797
CA,HUNTINGTON BEACH HOSPITAL,7.470489395,11.365226,6.0823805,13.66628073,-2.301054728,6.283638947,-0.201258447
CA,HUNTINGTON MEMORIAL HOSPITAL,7.265242145,11.044278,5.9269471,13.66628073,-2.622002728,6.283638947,-0.356691847
CA,JEROLD PHELPS COMMUNITY HOSPITAL,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,JOHN C FREMONT HEALTHCARE DISTRICT,8.8886869,14.22452,6.29475,13.66628073,0.558239272,6.283638947,0.011111053
CA,JOHN F KENNEDY MEMORIAL HOSPITAL,9.07204957,14.736312,6.1313798,13.66628073,1.070031272,6.283638947,-0.152259147
CA,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,7.823271638,12.533377,5.52166985,13.66628073,-1.132903728,6.283638947,-0.761969097
CA,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,8.109096783,13.062623,5.62761135,13.66628073,-0.603657728,6.283638947,-0.656027597
CA,KAISER FOUNDATION HOSP SO SACRAMENTO,8.396307998,13.201661,6.26150665,13.66628073,-0.464619728,6.283638947,-0.022132297
CA,KAISER FOUNDATION HOSPITAL,8.672058823,13.748739,6.31471855,13.66628073,0.082458272,6.283638947,0.031079603
CA,KAISER FOUNDATION HOSPITAL - ANTIOCH,8.840803365,14.188113,6.2068293,13.66628073,0.521832272,6.283638947,-0.076809647
CA,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,8.636378738,13.748739,6.21277545,13.66628073,0.082458272,6.283638947,-0.070863497
CA,KAISER FOUNDATION HOSPITAL - DOWNEY,8.712545288,13.785613,6.38087765,13.66628073,0.119332272,6.283638947,0.097238703
CA,KAISER FOUNDATION HOSPITAL - FREMONT,8.66506983,13.748739,6.29475,13.66628073,0.082458272,6.283638947,0.011111053
CA,KAISER FOUNDATION HOSPITAL - FRESNO,8.640259538,13.748739,6.22386345,13.66628073,0.082458272,6.283638947,-0.059775497
CA,KAISER FOUNDATION HOSPITAL - LOS ANGELES,8.384025613,13.343163,6.03639715,13.66628073,-0.323117728,6.283638947,-0.247241797
CA,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,8.439793263,13.467708,6.02848715,13.66628073,-0.198572728,6.283638947,-0.255151797
CA,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,8.606704828,13.748739,6.12799285,13.66628073,0.082458272,6.283638947,-0.155646097
CA,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,8.641930315,13.748739,6.2286371,13.66628073,0.082458272,6.283638947,-0.055001847
CA,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,8.73941823,13.985325,6.1894728,13.66628073,0.319044272,6.283638947,-0.094166147
CA,KAISER FOUNDATION HOSPITAL - ROSEVILLE,8.575237318,13.693428,6.11236045,13.66628073,0.027147272,6.283638947,-0.171278497
CA,KAISER FOUNDATION HOSPITAL - SACRAMENTO,8.611811358,13.845992,6.01198605,13.66628073,0.179711272,6.283638947,-0.271652897
CA,KAISER FOUNDATION HOSPITAL - SAN DIEGO,8.65446819,13.748739,6.2644596,13.66628073,0.082458272,6.283638947,-0.019179347
CA,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,8.603336568,13.748739,6.11836925,13.66628073,0.082458272,6.283638947,-0.165269697
CA,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,8.640233323,13.748739,6.22378855,13.66628073,0.082458272,6.283638947,-0.059850397
CA,KAISER FOUNDATION HOSPITAL - SOUTH BAY,8.707483618,13.748739,6.41593225,13.66628073,0.082458272,6.283638947,0.132293303
CA,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,8.633761648,13.748739,6.20529805,13.66628073,0.082458272,6.283638947,-0.078340897
CA,KAISER FOUNDATION HOSPITAL - VACAVILLE,8.615547,13.748739,6.1532562,13.66628073,0.082458272,6.283638947,-0.130382747
CA,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,8.624785828,13.748739,6.17965285,13.66628073,0.082458272,6.283638947,-0.103986097
CA,KAISER FOUNDATION HOSPITAL - WEST LA,8.717788773,13.985325,6.12767435,13.66628073,0.319044272,6.283638947,-0.155964597
