,Hospital Name,City,State,ZIP Code,County Name,Phone Number,MortalityRanked,PatientRanked,PSIRanked,SpendingRanked
180,MEDICAL CENTER SOUTH ARKANSAS,EL DORADO,AR,71731,UNION,8708632000,2.90226094241,5.1170640255,5.95196834285,5.24039520782
181,OZARK HEALTH,CLINTON,AR,72031,VAN BUREN,5017457000,5.95945464184,6.31365838978,6.32627180298,7.25570864043
182,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL,FAYETTEVILLE,AR,72703,WASHINGTON,4795717002,5.42705003492,6.65767926951,6.68430728704,4.71320236546
183,NORTHWEST MEDICAL CENTER-SPRINGDALE,SPRINGDALE,AR,72764,WASHINGTON,4797515711,2.91114126614,4.75808571621,8.08818742802,5.9054103567
184,WASHINGTON REGIONAL MEDICAL CENTER,FAYETTEVILLE,AR,72703,WASHINGTON,4794635113,1.81788735593,4.84783029353,6.01937891946,5.91464355043
185,WHITE COUNTY MEDICAL CENTER,SEARCY,AR,72143,WHITE,5012783100,5.60454951399,5.40125518701,6.94596049018,6.99762961547
186,CHAMBERS MEMORIAL HOSPITAL,DANVILLE,AR,72833,YELL,4794952241,5.57425522758,7.15127444478,6.35467285706,7.86082063021
187,RIVER VALLEY MEDICAL CENTER,DARDANELLE,AR,72834,YELL,4792294677,5.06064404154,5.87989293273,6.32627180298,6.86476170561
188,LBJ TROPICAL MEDICAL CENTER,PAGO PAGO,AS,96799,,6846334590,5.21380142892,5.41720977829,6.32627180298,6.94562046142
189,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,CHINLE,AZ,86503,APACHE,9286747001,4.74223855687,5.97942216163,6.33390412903,9.24588489099
190,FORT DEFIANCE INDIAN HOSPITAL,FORT DEFIANCE,AZ,86504,APACHE,9287298000,5.25339415953,3.76572258771,6.38208714948,9.12562817257
191,SAGE MEMORIAL HOSPITAL,GANADO,AZ,86505,APACHE,9287554541,5.45580052434,3.5413611444,6.32627180298,8.3423831039
192,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,SPRINGERVILLE,AZ,85938,APACHE,9283334368,4.96910352154,6.21874103449,6.32627180298,8.42953544477
193,BENSON HOSPITAL,BENSON,AZ,85602,COCHISE,5205862261,5.43633264423,7.41533539877,6.32627180298,8.87385474336
194,CANYON VISTA MEDICAL CENTER,SIERRA VISTA,AZ,85635,COCHISE,5204173001,3.48787725996,5.33625269083,5.61998711713,7.03442239118
195,COPPER QUEEN COMMUNITY HOSPITAL,BISBEE,AZ,85603,COCHISE,5204326401,5.222185963,6.78712335752,6.32627180298,8.08115128111
196,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",WILLCOX,AZ,85643,COCHISE,5203843541,5.59422024577,5.33625269083,6.32627180298,8.24734876836
197,FLAGSTAFF MEDICAL CENTER,FLAGSTAFF,AZ,86001,COCONINO,9287793366,6.36312604608,5.93454987297,4.51150910556,7.49495607876
198,PAGE HOSPITAL,PAGE,AZ,86040,COCONINO,9286452424,5.02750716075,5.94950730252,6.32627180298,6.59100389198
199,TUBA CITY REGIONAL HEALTH CARE CORPORATION,TUBA CITY,AZ,86045,COCONINO,9282832501,5.37866776715,5.69523100011,5.2908830562,9.46658074127
200,BANNER PAYSON MEDICAL CENTER,PAYSON,AZ,85541,GILA,9284743222,5.47570319375,5.27642297262,6.97554325349,6.26198691517
201,COBRE VALLEY REGIONAL MEDICAL CENTER,GLOBE,AZ,85501,GILA,9284021122,6.1263774993,5.05206152931,6.32627180298,7.56184043339
202,SAN CARLOS APACHE HEALTHCARE,PERIDOT,AZ,85542,GILA,9284751200,5.02750716075,6.17386874583,6.27278413207,6.59100389198
203,MT. GRAHAM REGIONAL MEDICAL CENTER,SAFFORD,AZ,85546,GRAHAM,9283484000,4.79332597367,5.57557156369,6.46744971113,7.61701439596
204,LA PAZ REGIONAL HOSPITAL,PARKER,AZ,85344,LA PAZ,9286699201,5.26605284,6.14395388672,6.32627180298,7.00537161088
205,PARKER INDIAN HEALTH CENTER,PARKER,AZ,85344,LA PAZ,9286692137,5.02750716075,4.93240209288,6.32627180298,6.59100389198
206,ABRAZO ARROWHEAD CAMPUS,GLENDALE,AZ,85308,MARICOPA,6235611000,4.0483347238,5.06701895887,6.33991945386,5.68097130932
207,ABRAZO CENTRAL CAMPUS,PHOENIX,AZ,85015,MARICOPA,6022490212,4.67919508027,4.12470089699,6.93638322029,5.51860221946
208,ABRAZO MARYVALE CAMPUS,PHOENIX,AZ,85031,MARICOPA,6238485000,5.26964370355,3.78068001726,6.39361428423,7.79559787482
209,ABRAZO SCOTTSDALE CAMPUS,PHOENIX,AZ,85032,MARICOPA,6029235000,4.7505980905,4.24436033342,6.06951851829,5.81428961888
210,ABRAZO WEST CAMPUS,GOODYEAR,AZ,85395,MARICOPA,6238821515,4.70462276735,4.48367920628,5.96999711728,7.04748398232
211,ARIZONA SPECIALTY HOSPITAL,CHANDLER,AZ,85224,MARICOPA,4806039000,5.21189889156,8.11833458779,7.01127267174,4.98780617954
212,ARIZONA SPINE AND JOINT HOSPITAL,MESA,AZ,85206,MARICOPA,4808324770,4.94980503581,8.02859001047,6.64061856015,5.81856841598
213,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,PHOENIX,AZ,85006,MARICOPA,6022392000,5.94282261376,5.39608240904,5.17283230637,5.09027211003
214,BANNER BAYWOOD MEDICAL CENTER,MESA,AZ,85206,MARICOPA,4806845898,6.83182979152,5.20163582485,4.77064473413,6.10749981997
215,BANNER BOSWELL MEDICAL CENTER,SUN CITY,AZ,85351,MARICOPA,6238324000,6.84178219337,5.26146554306,8.11562857456,7.15512950929
216,BANNER DEL E. WEBB MEDICAL CENTER,SUN CITY WEST,AZ,85375,MARICOPA,6235244000,4.86296261895,5.15676353619,6.6719036201,7.20917747263
217,BANNER DESERT MEDICAL CENTER,MESA,AZ,85202,MARICOPA,4804123000,5.67253852441,5.00718924065,7.27479223682,6.05728025404
218,BANNER ESTRELLA MEDICAL CENTER,PHOENIX,AZ,85037,MARICOPA,6233274000,5.13382827072,6.0542093094,5.69970359823,7.73704591454
219,BANNER GATEWAY MEDICAL CENTER,GILBERT,AZ,85234,MARICOPA,4806845795,5.72753316997,5.99437959119,7.2202515014,6.62748626723
220,BANNER HEART HOSPITAL,MESA,AZ,85206,MARICOPA,4808545050,5.70843107969,5.93454987297,6.6715276623,7.33123578983
221,BANNER THUNDERBIRD MEDICAL CENTER,GLENDALE,AZ,85306,MARICOPA,4806845898,6.05108875489,5.42599726815,4.35004865666,6.44349799204
222,CHANDLER REGIONAL MEDICAL CENTER,CHANDLER,AZ,85224,MARICOPA,4807283000,6.38393362226,5.14180610663,6.96138441412,6.32234047423
223,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",PHOENIX,AZ,85015,MARICOPA,6027956020,5.17887350693,6.6973787802,7.07840799353,6.10727462013
224,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,LAVEEN,AZ,85339,MARICOPA,6235845100,5.02750716075,6.4730173369,6.27352933414,6.59100389198
225,GILBERT HOSPITAL,GILBERT,AZ,85295,MARICOPA,4808403715,4.84512836196,4.24436033342,5.37077408913,7.21976186545
226,"HACIENDA CHILDREN'S HOSPITAL, INC.",MESA,AZ,85210,MARICOPA,6022434231,5.02750716075,4.93240209288,6.32627180298,6.59100389198
227,HONORHEALTH DEER VALLEY MEDICAL CENTER,PHOENIX,AZ,85027,MARICOPA,6238796100,5.42580326981,4.81274265645,5.91902798097,5.33731634244
228,JOHN C. LINCOLN MEDICAL CENTER,PHOENIX,AZ,85020,MARICOPA,6023315862,3.48627776981,4.91744466333,4.86294237452,4.99884097205
229,"LOS NINOS HOSPITAL, INC.",PHOENIX,AZ,85016,MARICOPA,6029547311,5.02750716075,4.93240209288,6.32627180298,6.59100389198
230,MARICOPA MEDICAL CENTER,PHOENIX,AZ,85008,MARICOPA,6023445011,4.63313971437,4.03495631967,5.91916896515,8.041516108
231,MAYO CLINIC HOSPITAL,PHOENIX,AZ,85054,MARICOPA,4803424201,8.76650581595,7.80422856716,7.07933446097,8.04804690356
232,MERCY GILBERT MEDICAL CENTER,GILBERT,AZ,85296,MARICOPA,4807288000,6.49659408849,5.72514585922,7.44973345834,5.79334603309
233,"MOUNTAIN VISTA MEDICAL CENTER, LP",MESA,AZ,85209,MARICOPA,4803586100,3.8300976521,4.88752980422,5.74024661905,4.38404538911
234,O.A.S.I.S. HOSPITAL,PHOENIX,AZ,85008,MARICOPA,6027977700,5.40628713108,7.28071853279,7.55786160761,5.41118189233
235,PHOENIX CHILDREN'S HOSPITAL,PHOENIX,AZ,85016,MARICOPA,6029331000,5.02750716075,4.93240209288,6.32627180298,6.59100389198
236,PHOENIX INDIAN MEDICAL CENTER,PHOENIX,AZ,85016,MARICOPA,6022631200,5.07255158368,5.68027357056,6.31199787353,6.59100389198
237,SCOTTSDALE OSBORN MEDICAL CENTER,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,3.7889562691,4.73795550869,7.00018863011,6.7112606104
238,SCOTTSDALE SHEA MEDICAL CENTER,SCOTTSDALE,AZ,85260,MARICOPA,4803233000,7.29482697515,5.53069927503,6.07137816671,5.81946921536
239,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,SCOTTSDALE,AZ,85255,MARICOPA,4803247001,6.04520658566,6.32344304136,7.74061066705,6.6378454602
240,ST LUKE'S MEDICAL CENTER,PHOENIX,AZ,85006,MARICOPA,6022518156,4.57800518272,4.85761494512,6.33102402372,5.30173476658
241,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,PHOENIX,AZ,85013,MARICOPA,6024065001,4.79255974543,5.78497557744,5.48564933824,5.41658668867
242,WICKENBURG COMMUNITY HOSPITAL,WICKENBURG,AZ,85390,MARICOPA,9286845421,5.27733105378,6.63754906199,6.32627180298,7.36186296905
243,HAVASU REGIONAL MEDICAL CENTER,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,4.76453557116,4.09478603788,6.61301922936,8.34215790405
244,KINGMAN REGIONAL MEDICAL CENTER,KINGMAN,AZ,86409,MOHAVE,9287572101,5.21686668561,5.38112497949,6.37498423243,7.02991839423
245,VALLEY VIEW MEDICAL CENTER,FORT MOHAVE,AZ,86426,MOHAVE,9287882273,6.49563545369,5.81489043654,6.06957894008,8.59550773218
246,WESTERN ARIZONA REGIONAL MEDICAL CENTER,BULLHEAD CITY,AZ,86442,MOHAVE,9287632273,5.46141098115,4.66316836092,7.10055593619,7.41343373407
247,HOPI HEALTH CARE CENTER,POLACCA,AZ,86042,NAVAJO,9287376000,5.30005748345,4.93240209288,6.32627180298,8.86484674947
248,LITTLE COLORADO MEDICAL CENTER,WINSLOW,AZ,86047,NAVAJO,9282894691,5.12484656243,5.68027357056,6.32627180298,8.77814480829
249,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,SHOW LOW,AZ,85901,NAVAJO,9285376399,6.16924845876,6.38327275958,7.41618593804,6.63987225883
250,WHITERIVER PHS INDIAN HOSPITAL,WHITERIVER,AZ,85941,NAVAJO,9283384911,5.24165384311,4.42384948806,6.29538188139,8.2975683343
251,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,TUCSON,AZ,85713,PIMA,5208742000,5.3410992073,4.10974346744,5.36325493308,7.42897252353
252,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,TUCSON,AZ,85724,PIMA,5208744189,5.3854467553,4.52855149494,4.88201551944,7.54495044485
253,GREEN VALLEY HOSPITAL,GREEN VALLEY,AZ,85614,PIMA,5203934710,5.20714975251,5.15676353619,6.29669773369,8.10817526278
254,NORTHWEST MEDICAL CENTER,TUCSON,AZ,85741,PIMA,5204698100,2.60645827653,4.58838121315,6.70240319679,7.46005010244
255,ORO VALLEY HOSPITAL,ORO VALLEY,AZ,85755,PIMA,5209013549,5.72367798989,5.60548642279,6.60962218208,8.22978318028
256,SELLS HOSPITAL,SELLS,AZ,85634,PIMA,5203627003,5.02750716075,4.93240209288,6.27789984359,6.59100389198
257,ST JOSEPH'S HOSPITAL,TUCSON,AZ,85711,PIMA,5208733000,2.90272976583,4.91744466333,6.78458354419,6.33787926369
258,ST. MARY'S HOSPITAL,TUCSON,AZ,85745,PIMA,5208723000,4.62778301496,4.91744466333,6.45319016878,6.80584454624
259,TUCSON MEDICAL CENTER,TUCSON,AZ,85712,PIMA,5203275461,4.59844941339,4.25931776297,6.86549503401,6.20771375199
260,BANNER CASA GRANDE MEDICAL CENTER,CASA GRANDE,AZ,85222,PINAL,5203816300,5.4056727084,5.14180610663,5.94866151201,5.74537846563
261,BANNER GOLDFIELD MEDICAL CENTER,APACHE JUNCTION,AZ,85120,PINAL,4807333300,5.32607253373,6.92174022351,6.13210206527,8.10727446339
262,BANNER IRONWOOD MEDICAL CENTER,QUEEN CREEK,AZ,85140,PINAL,4803944030,5.23747581743,6.71233620976,6.50026545642,6.23766533167
263,"FLORENCE HOSPITAL AT ANTHEM, LLC",FLORENCE,AZ,85132,PINAL,5204242060,4.89123199996,4.12470089699,6.28688926318,7.42154092857
264,HUHU KAM MEMORIAL HOSPITAL,SACATON,AZ,85147,PINAL,5205623321,5.02750716075,4.93240209288,6.32627180298,6.59100389198
265,HOLY CROSS HOSPITAL,NOGALES,AZ,85621,SANTA CRUZ,5202853000,5.02750716075,6.08412416851,6.32627180298,6.59100389198
266,VERDE VALLEY MEDICAL CENTER,COTTONWOOD,AZ,86326,YAVAPAI,9286396058,6.0901101396,5.72514585922,6.7766145815,7.16774070074
267,YAVAPAI REGIONAL MEDICAL CENTER,PRESCOTT,AZ,86301,YAVAPAI,9284452700,2.77950394549,5.50078441592,6.18948933833,6.28202970158
268,YUMA REGIONAL MEDICAL CENTER,YUMA,AZ,85364,YUMA,9283367600,5.67852649843,5.08197638842,6.30016862983,5.97981150659
269,ALAMEDA HOSPITAL,ALAMEDA,CA,94501,ALAMEDA,5105223700,5.76021346808,4.91447395179,6.69198687636,6.75766054037
270,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,CA,94609,ALAMEDA,5106554000,6.79854917414,5.51277113394,5.36661478069,6.40792517762
271,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,BERKELEY,CA,94705,ALAMEDA,5102044444,5.62612662657,4.22643219233,6.59875605499,6.77049693167
272,CHILDREN'S HOSPITAL & RESEARCH CENTER OAKLAND,OAKLAND,CA,94609,ALAMEDA,5104283000,4.89143022708,5.21362254286,6.32627180298,6.93399202078
273,EDEN MEDICAL CENTER,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,5.35538906723,6.15594060474,6.33381322109,5.23148117542
274,HIGHLAND HOSPITAL,OAKLAND,CA,94602,ALAMEDA,5104374800,2.96123600053,5.04909081777,5.75013873346,7.21143823255
275,KAISER FOUNDATION HOSPITAL - FREMONT,FREMONT,CA,94538,ALAMEDA,5107844000,4.89143022708,5.75209000679,6.36965676939,6.93399202078
276,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,CA,94611,ALAMEDA,5107521000,5.39754215144,5.30336712019,7.10419775214,9.37493316463
277,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,CA,94577,ALAMEDA,5104541000,4.94722854088,5.99140887965,6.39563813892,6.93399202078
278,SAN LEANDRO HOSPITAL,SAN LEANDRO,CA,94578,ALAMEDA,5103576500,5.32307673324,5.34823940885,6.58974649481,6.24127729067
279,ST ROSE HOSPITAL,HAYWARD,CA,94545,ALAMEDA,5107826200,5.056991771,4.63028279028,6.24019972839,4.64888917063
280,STANFORD HEALTH CARE - VALLEYCARE,PLEASANTON,CA,94588,ALAMEDA,9254477000,4.98029353912,6.33542975938,5.78066516428,6.26672487341
281,WASHINGTON HOSPITAL,FREMONT,CA,94538,ALAMEDA,5107971111,6.2589104185,6.38030204804,6.74840740079,7.73885627476
282,SUTTER AMADOR HOSPITAL,JACKSON,CA,95642,AMADOR,2092237500,3.25435503669,6.26064261161,5.37070332178,7.16774946218
283,ENLOE MEDICAL CENTER,CHICO,CA,95926,BUTTE,5303327300,3.936604143,6.85893979375,7.08705810449,7.72669548301
284,FEATHER RIVER HOSPITAL,PARADISE,CA,95969,BUTTE,5308779361,5.70657633433,5.63243057036,6.29608988378,8.70744081743
285,ORCHARD HOSPITAL,GRIDLEY,CA,95948,BUTTE,5308465671,4.74697173545,5.21362254286,6.32627180298,8.68356963363
286,OROVILLE HOSPITAL,OROVILLE,CA,95966,BUTTE,5305338500,9.33704265077,3.16445469403,5.64214485484,7.57063198888
287,MARK TWAIN MEDICAL CENTER,SAN ANDREAS,CA,95249,CALAVERAS,2097542515,4.25605635758,6.54483377313,6.32627180298,7.08847911596
288,CONTRA COSTA REGIONAL MEDICAL CENTER,MARTINEZ,CA,94553,CONTRA COSTA,9253705000,5.05644716668,4.73498479715,6.86313495219,9.29836521657
289,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,CONCORD,CA,94520,CONTRA COSTA,9256828200,6.78263492651,6.26064261161,7.31608354123,6.96326800092
290,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,WALNUT CREEK,CA,94598,CONTRA COSTA,9259393000,6.14049306608,6.32047232983,5.85966329743,6.43517435914
291,KAISER FOUNDATION HOSPITAL - ANTIOCH,ANTIOCH,CA,94531,CONTRA COSTA,9258136500,4.49662290842,5.93157916143,6.65988276548,6.93399202078
292,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,WALNUT CREEK,CA,94596,CONTRA COSTA,9252954000,4.98193326631,5.63243057036,6.08228402448,6.93399202078
293,SAN RAMON REGIONAL MEDICAL CTR,SAN RAMON,CA,94583,CONTRA COSTA,9252759200,5.10019947144,4.98926109956,7.20997616515,7.61859955634
294,SUTTER DELTA MEDICAL CENTER,ANTIOCH,CA,94509,CONTRA COSTA,9257797200,5.52865177138,4.79481451536,6.38915286684,6.99457077969
295,SUTTER COAST HOSPITAL,CRESCENT CITY,CA,95531,DEL NORTE,7074648880,5.5701815183,4.25634705144,6.72693081135,9.37808596249
296,BARTON MEMORIAL HOSPITAL,SOUTH LAKE TAHOE,CA,96150,EL DORADO,5305413420,4.52404431774,6.66449320956,6.00423249937,9.08284896277
297,MARSHALL MEDICAL CENTER,PLACERVILLE,CA,95667,EL DORADO,5306221441,4.62106966262,6.69440806867,6.28499241508,7.66791832288
298,ADVENTIST MEDICAL CENTER - REEDLEY,REEDLEY,CA,93654,FRESNO,5596388155,4.64049234626,5.1687502542,6.27737926959,8.64618645899
299,CLOVIS COMMUNITY MEDICAL CENTER,CLOVIS,CA,93611,FRESNO,5593244000,3.1508452811,6.26064261161,2.78037420651,6.28271406256
300,COALINGA REGIONAL MEDICAL CENTER,COALINGA,CA,93210,FRESNO,5599356400,4.89143022708,5.21362254286,6.25674858521,6.93399202078
301,COMMUNITY REGIONAL MEDICAL CENTER,FRESNO,CA,93721,FRESNO,5594596000,5.10380176581,5.22857997242,6.68605882745,6.88917725118
302,FRESNO SURGICAL HOSPITAL,FRESNO,CA,93710,FRESNO,5594318000,5.33371828725,8.77349077661,7.85618049149,6.44801075043
303,KAISER FOUNDATION HOSPITAL - FRESNO,FRESNO,CA,93720,FRESNO,5594484500,4.94716964561,5.94653659099,6.49645525165,6.93399202078
304,SAINT AGNES MEDICAL CENTER,FRESNO,CA,93710,FRESNO,5594503000,3.97891656345,5.06404824733,6.77499970175,7.51748482493
305,VALLEY CHILDREN'S HOSPITAL,MADERA,CA,93636,FRESNO,5593535116,4.89143022708,5.21362254286,6.32627180298,6.93399202078
306,GLENN MEDICAL CENTER,WILLOWS,CA,95988,GLENN,5309341818,5.07400614586,5.09396310644,6.32627180298,8.30928748753
307,JEROLD PHELPS COMMUNITY HOSPITAL,GARBERVILLE,CA,95542,HUMBOLDT,7079233921,4.89143022708,5.21362254286,6.32627180298,6.93399202078
308,MAD RIVER COMMUNITY HOSPITAL,ARCATA,CA,95521,HUMBOLDT,7078223621,5.03115994982,6.14098317518,6.16793526802,8.89075349308
309,REDWOOD MEMORIAL HOSPITAL,FORTUNA,CA,95540,HUMBOLDT,7074458121,3.78084663945,5.21362254286,6.32627180298,8.58268010207
310,ST JOSEPH HOSPITAL,EUREKA,CA,95501,HUMBOLDT,7074458121,4.59369332059,6.70936549822,6.38327852618,7.32167355777
311,EL CENTRO REGIONAL MEDICAL CENTER,EL CENTRO,CA,92243,IMPERIAL,7603397100,5.20779433792,5.21362254286,5.17354030876,7.54428360675
312,PIONEERS MEMORIAL HEALTHCARE DISTRICT,BRAWLEY,CA,92227,IMPERIAL,7603513333,5.6097038835,5.09396310644,5.27875478506,6.77319932983
313,NORTHERN INYO HOSPITAL,BISHOP,CA,93514,INYO,7608735811,4.29446310506,7.18800324393,6.32627180298,5.32291231339
314,SOUTHERN INYO HOSPITAL,LONE PINE,CA,93545,INYO,7608765501,4.89143022708,5.21362254286,6.32627180298,6.93399202078
315,ADVENTIST HEALTH BAKERSFIELD,BAKERSFIELD,CA,93301,KERN,6613953000,3.6729773983,4.98926109956,5.51212387713,6.98781478427
316,ADVENTIST HEALTH MEDICAL CENTER TEHACHAPI VALLEY,TEHACHAPI,CA,93561,KERN,6618223241,4.83302658675,5.21362254286,6.32627180298,6.93399202078
317,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD,CA,93308,KERN,6613166000,4.95027284106,5.75209000679,5.79939591906,7.59698037101
318,BAKERSFIELD MEMORIAL HOSPITAL,BAKERSFIELD,CA,93301,KERN,6613271792,3.33834637995,5.12387796554,2.88797198674,7.51027842982
319,DELANO REGIONAL MEDICAL CENTER,DELANO,CA,93215,KERN,6617254800,4.42895363696,4.80977194492,6.58538941243,7.60328596673
320,GOOD SAMARITAN HOSPITAL,BAKERSFIELD,CA,93308,KERN,6613994461,6.40098430326,4.80977194492,6.27679519229,6.66104980591
321,KERN MEDICAL CENTER,BAKERSFIELD,CA,93306,KERN,6613262000,4.74277884273,4.01702817858,5.98545474986,6.93399202078
322,KERN VALLEY HEALTHCARE DISTRICT,LAKE ISABELLA,CA,93240,KERN,7603792681,5.25591683903,3.97215588992,6.32627180298,8.83850712852
323,MERCY HOSPITAL,BAKERSFIELD,CA,93301,KERN,6616325000,5.12477371068,5.04909081777,4.90790598104,6.38765719137
324,RIDGECREST REGIONAL HOSPITAL,RIDGECREST,CA,93555,KERN,7604463551,4.89143022708,5.21362254286,6.32627180298,6.93399202078
325,ADVENTIST MEDICAL CENTER,HANFORD,CA,93230,KINGS,2094107200,3.56874095507,5.63243057036,6.61091426177,8.66352684722
326,ST HELENA HOSPITAL-CLEARLAKE,CLEARLAKE,CA,95422,LAKE,7079946486,5.14864868234,5.63243057036,6.32627180298,8.63898006387
327,SUTTER LAKESIDE HOSPITAL,LAKEPORT,CA,95453,LAKE,7072625000,4.76782180654,6.18585546384,6.32627180298,7.54383320706
328,BANNER LASSEN MEDICAL CENTER,SUSANVILLE,CA,96130,LASSEN,5302522000,4.9100945569,6.66449320956,6.32627180298,8.46332418303
329,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA,CA,91801,LOS ANGELES,6265701606,7.17851557018,5.1388353951,6.20205343855,5.50757618812
330,ANTELOPE VALLEY HOSPITAL,LANCASTER,CA,93534,LOS ANGELES,6619495000,2.51644288631,3.86745388304,5.08078614817,6.68289419109
331,BEVERLY HOSPITAL,MONTEBELLO,CA,90640,LOS ANGELES,3237261222,6.56020964068,4.83968680403,7.07452393991,3.96225483642
332,CALIFORNIA HOSPITAL MEDICAL CENTER LA,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,6.1084231766,4.40592134697,6.38534629409,7.73975707415
333,CASA COLINA HOSPITAL,POMONA,CA,91767,LOS ANGELES,9095967733,4.89143022708,5.21362254286,6.32627180298,6.93399202078
334,CATALINA ISLAND MEDICAL CENTER,AVALON,CA,90704,LOS ANGELES,3105100700,4.89143022708,5.21362254286,6.32627180298,6.93399202078
335,CEDARS-SINAI MEDICAL CENTER,LOS ANGELES,CA,90048,LOS ANGELES,3104235000,10.0,5.93157916143,6.20800834159,4.46647729437
336,CENTINELA HOSPITAL MEDICAL CENTER,INGLEWOOD,CA,90301,LOS ANGELES,3106734660,9.90274471307,4.21147476278,8.06586424203,4.3545529703
337,CHILDREN'S HOSP OF LOS ANGELES,LOS ANGELES,CA,90027,LOS ANGELES,3236692164,4.89143022708,5.21362254286,6.32627180298,6.93399202078
338,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,COVINA,CA,91723,LOS ANGELES,6268142468,7.41692604643,5.37815426795,4.45417190873,4.86845902168
339,COAST PLAZA HOSPITAL,NORWALK,CA,90650,LOS ANGELES,3103560550,4.96077211632,3.16445469403,6.25702384003,6.12304737088
340,COLLEGE MEDICAL CENTER,LONG BEACH,CA,90806,LOS ANGELES,5625951911,5.27191138665,4.49566592429,6.57650740935,6.99412037999
341,COMMUNITY HOSPITAL OF HUNTINGTON PARK,HUNTINGTON PARK,CA,90255,LOS ANGELES,3235831931,5.69037974212,4.09181532635,6.48316245794,7.05402353933
342,COMMUNITY HOSPITAL OF LONG BEACH,LONG BEACH,CA,90804,LOS ANGELES,5624940600,4.5436063202,3.43368842599,6.57878329676,6.68649738865
343,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,CA,90023,LOS ANGELES,3232685514,5.33486751447,4.42087877653,6.44782913808,7.50487363349
344,EAST VALLEY GLENDORA HOSPITAL,GLENDORA,CA,91740,LOS ANGELES,6263350231,5.88726334151,1.80332860465,6.31774773859,6.39891718374
345,ENCINO HOSPITAL MEDICAL CENTER,ENCINO,CA,91436,LOS ANGELES,8189955000,7.55671459748,5.34823940885,6.62708716079,6.73716735428
346,FOOTHILL PRESBYTERIAN HOSPITAL,GLENDORA,CA,91740,LOS ANGELES,6269638411,5.75083382075,6.49996148447,5.58977930384,6.98533758595
347,GARFIELD MEDICAL CENTER,MONTEREY PARK,CA,91754,LOS ANGELES,6265732222,7.24994987589,4.21147476278,6.35208745568,5.58459453588
348,GLENDALE ADVENTIST MEDICAL CENTER,GLENDALE,CA,91206,LOS ANGELES,8184098202,7.51736709833,5.73713257724,5.85354055608,5.77714040526
349,GLENDALE MEM HOSPITAL & HLTH CENTER,GLENDALE,CA,91204,LOS ANGELES,8185021900,6.63050486269,5.28840969063,6.95376092308,4.77072228798
350,GOOD SAMARITAN HOSPITAL,LOS ANGELES,CA,90017,LOS ANGELES,2139772121,6.40098430326,4.80977194492,6.27679519229,6.66104980591
351,GREATER EL MONTE COMMUNITY HOSPITAL,SOUTH EL MONTE,CA,91733,LOS ANGELES,6263507975,5.34459457985,4.34609162876,6.37714235777,6.34802201826
352,HENRY MAYO NEWHALL  HOSPITAL,VALENCIA,CA,91355,LOS ANGELES,6612538000,7.9814149037,5.43798398617,6.04794430738,6.85404607499
353,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,CA,90027,LOS ANGELES,2134133000,7.16353204304,3.59822015108,7.13807423551,4.56916842471
354,HUNTINGTON MEMORIAL HOSPITAL,PASADENA,CA,91109,LOS ANGELES,6263975000,8.0363178263,6.38030204804,6.99272626384,6.5117423072
355,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,BALDWIN PARK,CA,91706,LOS ANGELES,6268511011,4.95588834715,6.47004662536,6.4072122684,6.93399202078
